Feature,Coefficient
lh_entorhinal-rh_parsopercularis,0.1308360371304457
lh_entorhinal-rh_parsorbitalis,0.6126215412765039
lh_entorhinal-rh_parstriangularis,0.0
lh_entorhinal-rh_pericalcarine,0.24336868474972356
lh_entorhinal-rh_postcentral,0.4404071162718836
lh_entorhinal-rh_posteriorcingulate,-0.2654558127767561
lh_entorhinal-rh_precentral,-0.0
lh_entorhinal-rh_precuneus,0.0
lh_entorhinal-rh_rostralanteriorcingulate,-0.23393585500231545
lh_entorhinal-rh_rostralmiddlefrontal,-0.0
lh_entorhinal-rh_superiorfrontal,-0.41157748858849624
lh_entorhinal-rh_superiorparietal,0.387793687317768
lh_entorhinal-rh_superiortemporal,-0.0
lh_entorhinal-rh_supramarginal,0.0
lh_entorhinal-rh_frontalpole,0.0718757621746534
lh_entorhinal-rh_temporalpole,0.023028868186238245
lh_entorhinal-rh_transversetemporal,-0.5968328242660144
lh_entorhinal-rh_insula,-0.35965318566355886
lh_fusiform-lh_inferiorparietal,0.5311557498269424
lh_fusiform-lh_inferiortemporal,-0.0
lh_fusiform-lh_isthmuscingulate,0.08603448411897432
lh_fusiform-lh_lateraloccipital,0.5987440256655853
lh_fusiform-lh_lateralorbitofrontal,0.0
lh_fusiform-lh_lingual,0.0
lh_fusiform-lh_medialorbitofrontal,0.0
lh_fusiform-lh_middletemporal,0.10126388623494656
lh_fusiform-lh_parahippocampal,-0.0
lh_fusiform-lh_paracentral,0.0
lh_fusiform-lh_parsopercularis,0.0
lh_fusiform-lh_parsorbitalis,0.0
lh_fusiform-lh_parstriangularis,0.0
lh_fusiform-lh_pericalcarine,-0.0
lh_fusiform-lh_postcentral,-0.0
lh_fusiform-lh_posteriorcingulate,-0.0
lh_fusiform-lh_precentral,-0.0
lh_fusiform-lh_precuneus,-0.0
lh_fusiform-lh_rostralanteriorcingulate,-0.46160226388439946
lh_fusiform-lh_rostralmiddlefrontal,-0.0
lh_fusiform-lh_superiorfrontal,-0.059890247098463564
lh_fusiform-lh_superiorparietal,0.0
lh_fusiform-lh_superiortemporal,-0.6123737867852866
lh_fusiform-lh_supramarginal,-0.040670563392494315
lh_fusiform-lh_frontalpole,0.008336124272054296
lh_fusiform-lh_temporalpole,-0.0
lh_fusiform-lh_transversetemporal,-0.5785542226890402
lh_fusiform-lh_insula,-0.0
lh_fusiform-rh_bankssts,-0.1547351974897194
lh_fusiform-rh_caudalanteriorcingulate,-0.0
lh_fusiform-rh_caudalmiddlefrontal,-0.0
lh_fusiform-rh_cuneus,-0.0
lh_fusiform-rh_entorhinal,-0.0
lh_fusiform-rh_fusiform,-0.0
lh_fusiform-rh_inferiorparietal,-0.0
lh_fusiform-rh_inferiortemporal,-0.3253987255270968
lh_fusiform-rh_isthmuscingulate,0.0
lh_fusiform-rh_lateraloccipital,0.5102509463734402
lh_fusiform-rh_lateralorbitofrontal,0.0
lh_fusiform-rh_lingual,0.27605983479670737
lh_fusiform-rh_medialorbitofrontal,-0.03348826596667462
lh_fusiform-rh_middletemporal,-0.14173667268691909
lh_fusiform-rh_parahippocampal,0.0
lh_fusiform-rh_paracentral,0.42518135526084777
lh_fusiform-rh_parsopercularis,0.0
lh_fusiform-rh_parsorbitalis,0.0
lh_fusiform-rh_parstriangularis,0.35846565806731784
lh_fusiform-rh_pericalcarine,-0.016216012882180518
lh_fusiform-rh_postcentral,0.06834830717933811
lh_fusiform-rh_posteriorcingulate,-0.2793693232707117
lh_fusiform-rh_precentral,-0.15670095131457712
lh_fusiform-rh_precuneus,-0.0
lh_fusiform-rh_rostralanteriorcingulate,-0.0
lh_fusiform-rh_rostralmiddlefrontal,-0.0
lh_fusiform-rh_superiorfrontal,-0.0
