Feature,Coefficient
IC13-IC16,-0.04708488788701702
IC13-IC17,-0.06514806922087756
IC13-IC18,-0.0
IC13-IC19,-0.045459739070023125
IC13-IC20,-0.008401258643518433
IC13-IC21,-0.0
IC14-IC15,-0.029165516982779284
IC14-IC16,-0.0
IC14-IC17,0.08243660105738872
IC14-IC18,0.0
IC14-IC19,0.0
IC14-IC20,0.08181682538575696
IC14-IC21,0.006304756621216316
IC15-IC16,-0.0
IC15-IC17,0.0
IC15-IC18,-0.07458856421951088
IC15-IC19,0.07166539254627187
IC15-IC20,0.0
IC15-IC21,0.0
IC16-IC17,-0.07699864113010638
IC16-IC18,-0.0
IC16-IC19,0.012207779699618388
IC16-IC20,-0.02146389927509935
IC16-IC21,-0.04925821813912642
IC17-IC18,0.0
IC17-IC19,-0.0
IC17-IC20,-0.12358906923551001
IC17-IC21,0.01962133387428244
IC18-IC19,0.0020103367823137556
IC18-IC20,0.015132819247156374
IC18-IC21,0.0
IC19-IC20,-0.002026206605712953
IC19-IC21,0.0
IC20-IC21,-0.020091471248798006
sex_1,-0.0
assessment_centre_11026,0.0
assessment_centre_11027,-0.0
