Feature,Coefficient
lh_caudalanteriorcingulate-lh_rostralanteriorcingulate,-3.2506611863067922
lh_caudalanteriorcingulate-lh_rostralmiddlefrontal,-0.0
lh_caudalanteriorcingulate-lh_superiorfrontal,-0.0
lh_caudalanteriorcingulate-lh_superiorparietal,0.0
lh_caudalanteriorcingulate-lh_superiortemporal,0.0
lh_caudalanteriorcingulate-lh_supramarginal,0.0
lh_caudalanteriorcingulate-lh_frontalpole,-0.0
lh_caudalanteriorcingulate-lh_temporalpole,0.13574291381901027
lh_caudalanteriorcingulate-lh_transversetemporal,-0.0
lh_caudalanteriorcingulate-lh_insula,5.356721206875498
lh_caudalanteriorcingulate-rh_bankssts,0.0
lh_caudalanteriorcingulate-rh_caudalanteriorcingulate,-0.0
lh_caudalanteriorcingulate-rh_caudalmiddlefrontal,0.0
lh_caudalanteriorcingulate-rh_cuneus,-1.0068931312946405
lh_caudalanteriorcingulate-rh_entorhinal,-0.0
lh_caudalanteriorcingulate-rh_fusiform,-0.0
lh_caudalanteriorcingulate-rh_inferiorparietal,-0.0
lh_caudalanteriorcingulate-rh_inferiortemporal,-0.0
lh_caudalanteriorcingulate-rh_isthmuscingulate,-0.0
lh_caudalanteriorcingulate-rh_lateraloccipital,-0.0
lh_caudalanteriorcingulate-rh_lateralorbitofrontal,0.0
lh_caudalanteriorcingulate-rh_lingual,0.0
lh_caudalanteriorcingulate-rh_medialorbitofrontal,0.0
lh_caudalanteriorcingulate-rh_middletemporal,-0.0
lh_caudalanteriorcingulate-rh_parahippocampal,0.0
lh_caudalanteriorcingulate-rh_paracentral,0.0
lh_caudalanteriorcingulate-rh_parsopercularis,0.0
lh_caudalanteriorcingulate-rh_parsorbitalis,-0.0
lh_caudalanteriorcingulate-rh_parstriangularis,0.0
lh_caudalanteriorcingulate-rh_pericalcarine,-0.0
lh_caudalanteriorcingulate-rh_postcentral,-0.0
lh_caudalanteriorcingulate-rh_posteriorcingulate,0.0
lh_caudalanteriorcingulate-rh_precentral,-0.0
lh_caudalanteriorcingulate-rh_precuneus,0.0
lh_caudalanteriorcingulate-rh_rostralanteriorcingulate,-1.593103813247513
lh_caudalanteriorcingulate-rh_rostralmiddlefrontal,-0.0
lh_caudalanteriorcingulate-rh_superiorfrontal,-0.0
lh_caudalanteriorcingulate-rh_superiorparietal,0.17516531300222818
lh_caudalanteriorcingulate-rh_superiortemporal,0.0
lh_caudalanteriorcingulate-rh_supramarginal,-0.0
lh_caudalanteriorcingulate-rh_frontalpole,-0.0
lh_caudalanteriorcingulate-rh_temporalpole,0.0
lh_caudalanteriorcingulate-rh_transversetemporal,0.0
lh_caudalanteriorcingulate-rh_insula,2.664300687282553
lh_caudalmiddlefrontal-lh_cuneus,0.0
lh_caudalmiddlefrontal-lh_entorhinal,-0.0
lh_caudalmiddlefrontal-lh_fusiform,0.0
lh_caudalmiddlefrontal-lh_inferiorparietal,-0.0
lh_caudalmiddlefrontal-lh_inferiortemporal,0.0
lh_caudalmiddlefrontal-lh_isthmuscingulate,0.0
lh_caudalmiddlefrontal-lh_lateraloccipital,0.5971785013201475
lh_caudalmiddlefrontal-lh_lateralorbitofrontal,0.0
lh_caudalmiddlefrontal-lh_lingual,0.0
lh_caudalmiddlefrontal-lh_medialorbitofrontal,0.0
lh_caudalmiddlefrontal-lh_middletemporal,-0.0008801495177927426
lh_caudalmiddlefrontal-lh_parahippocampal,-0.0
lh_caudalmiddlefrontal-lh_paracentral,0.0
lh_caudalmiddlefrontal-lh_parsopercularis,2.774033991416234
lh_caudalmiddlefrontal-lh_parsorbitalis,-0.0
lh_caudalmiddlefrontal-lh_parstriangularis,-0.0
lh_caudalmiddlefrontal-lh_pericalcarine,0.0
lh_caudalmiddlefrontal-lh_postcentral,0.0
lh_caudalmiddlefrontal-lh_posteriorcingulate,0.1996656314544975
lh_caudalmiddlefrontal-lh_precentral,-0.0
lh_caudalmiddlefrontal-lh_precuneus,0.0
lh_caudalmiddlefrontal-lh_rostralanteriorcingulate,0.0
lh_caudalmiddlefrontal-lh_rostralmiddlefrontal,-0.0
lh_caudalmiddlefrontal-lh_superiorfrontal,-0.0
lh_caudalmiddlefrontal-lh_superiorparietal,0.0
lh_caudalmiddlefrontal-lh_superiortemporal,-0.0
lh_caudalmiddlefrontal-lh_supramarginal,-0.0
lh_caudalmiddlefrontal-lh_frontalpole,-0.25781479723701345
lh_caudalmiddlefrontal-lh_temporalpole,-0.0
lh_caudalmiddlefrontal-lh_transversetemporal,0.0
lh_caudalmiddlefrontal-lh_insula,-0.0
lh_caudalmiddlefrontal-rh_bankssts,0.6378872818561665
lh_caudalmiddlefrontal-rh_caudalanteriorcingulate,0.7498377528845798
lh_caudalmiddlefrontal-rh_caudalmiddlefrontal,0.28186822944861567
lh_caudalmiddlefrontal-rh_cuneus,0.0
lh_caudalmiddlefrontal-rh_entorhinal,-0.0
lh_caudalmiddlefrontal-rh_fusiform,0.0
lh_caudalmiddlefrontal-rh_inferiorparietal,-0.3273401360080803
lh_caudalmiddlefrontal-rh_inferiortemporal,-0.0
lh_caudalmiddlefrontal-rh_isthmuscingulate,-0.0
lh_caudalmiddlefrontal-rh_lateraloccipital,0.0
lh_caudalmiddlefrontal-rh_lateralorbitofrontal,0.0
lh_caudalmiddlefrontal-rh_lingual,0.0
lh_caudalmiddlefrontal-rh_medialorbitofrontal,0.0
lh_caudalmiddlefrontal-rh_middletemporal,0.0
lh_caudalmiddlefrontal-rh_parahippocampal,0.0
lh_caudalmiddlefrontal-rh_paracentral,0.0
lh_caudalmiddlefrontal-rh_parsopercularis,0.0
lh_caudalmiddlefrontal-rh_parsorbitalis,0.0
lh_caudalmiddlefrontal-rh_parstriangularis,-0.1437467708274895
lh_caudalmiddlefrontal-rh_pericalcarine,0.0
lh_caudalmiddlefrontal-rh_postcentral,0.0
lh_caudalmiddlefrontal-rh_posteriorcingulate,0.15828570622360014
lh_caudalmiddlefrontal-rh_precentral,2.1804856555948575
lh_caudalmiddlefrontal-rh_precuneus,0.0
lh_caudalmiddlefrontal-rh_rostralanteriorcingulate,0.0
lh_caudalmiddlefrontal-rh_rostralmiddlefrontal,0.0
lh_caudalmiddlefrontal-rh_superiorfrontal,-0.042620039129473986
lh_caudalmiddlefrontal-rh_superiorparietal,0.0
lh_caudalmiddlefrontal-rh_superiortemporal,0.0
lh_caudalmiddlefrontal-rh_supramarginal,-1.7025444803995236
lh_caudalmiddlefrontal-rh_frontalpole,-3.138583018684792
lh_caudalmiddlefrontal-rh_temporalpole,-0.0
lh_caudalmiddlefrontal-rh_transversetemporal,0.39242709749192756
lh_caudalmiddlefrontal-rh_insula,0.0
lh_cuneus-lh_entorhinal,1.4490033154914819
lh_cuneus-lh_fusiform,0.33194462868507274
lh_cuneus-lh_inferiorparietal,0.0
lh_cuneus-lh_inferiortemporal,0.0
lh_cuneus-lh_isthmuscingulate,-0.01643384972836202
lh_cuneus-lh_lateraloccipital,0.0
lh_cuneus-lh_lateralorbitofrontal,-0.0
lh_cuneus-lh_lingual,-1.1045320037613147
lh_cuneus-lh_medialorbitofrontal,0.0
lh_cuneus-lh_middletemporal,-0.0
lh_cuneus-lh_parahippocampal,-0.0
lh_cuneus-lh_paracentral,0.0
lh_cuneus-lh_parsopercularis,-0.0
lh_cuneus-lh_parsorbitalis,0.0
lh_cuneus-lh_parstriangularis,-0.0
lh_cuneus-lh_pericalcarine,0.0
lh_cuneus-lh_postcentral,0.0
lh_cuneus-lh_posteriorcingulate,0.18106918570187297
lh_cuneus-lh_precentral,0.0
lh_cuneus-lh_precuneus,0.0
lh_cuneus-lh_rostralanteriorcingulate,0.0
lh_cuneus-lh_rostralmiddlefrontal,0.0
lh_cuneus-lh_superiorfrontal,1.9110359470592602
lh_cuneus-lh_superiorparietal,-0.0
lh_cuneus-lh_superiortemporal,-0.0
lh_cuneus-lh_supramarginal,0.0
lh_cuneus-lh_frontalpole,0.0
lh_cuneus-lh_temporalpole,0.0
lh_cuneus-lh_transversetemporal,0.0
lh_cuneus-lh_insula,0.0
lh_cuneus-rh_bankssts,0.9436426777236245
lh_cuneus-rh_caudalanteriorcingulate,-0.06272239337714018
lh_cuneus-rh_caudalmiddlefrontal,0.0
lh_cuneus-rh_cuneus,-0.15810055908405413
lh_cuneus-rh_entorhinal,0.724919450321548
lh_cuneus-rh_fusiform,0.0
lh_cuneus-rh_inferiorparietal,0.0
lh_cuneus-rh_inferiortemporal,0.0
lh_cuneus-rh_isthmuscingulate,-0.0
lh_cuneus-rh_lateraloccipital,-0.0
lh_cuneus-rh_lateralorbitofrontal,0.0
lh_cuneus-rh_lingual,-0.8083383005529396
lh_cuneus-rh_medialorbitofrontal,0.0
lh_cuneus-rh_middletemporal,0.0
lh_cuneus-rh_parahippocampal,-0.0
lh_cuneus-rh_paracentral,0.0
lh_cuneus-rh_parsopercularis,0.0
lh_cuneus-rh_parsorbitalis,0.0
lh_cuneus-rh_parstriangularis,-0.0
lh_cuneus-rh_pericalcarine,-0.0
lh_cuneus-rh_postcentral,0.0
lh_cuneus-rh_posteriorcingulate,0.0
lh_cuneus-rh_precentral,0.0
lh_cuneus-rh_precuneus,-0.0
lh_cuneus-rh_rostralanteriorcingulate,-0.0
lh_cuneus-rh_rostralmiddlefrontal,0.0
lh_cuneus-rh_superiorfrontal,0.0
lh_cuneus-rh_superiorparietal,-0.0
lh_cuneus-rh_superiortemporal,0.0
lh_cuneus-rh_supramarginal,0.0
lh_cuneus-rh_frontalpole,0.0
lh_cuneus-rh_temporalpole,-0.0
lh_cuneus-rh_transversetemporal,0.0
lh_cuneus-rh_insula,0.0
lh_entorhinal-lh_fusiform,-0.0
lh_entorhinal-lh_inferiorparietal,0.0
lh_entorhinal-lh_inferiortemporal,-0.0
lh_entorhinal-lh_isthmuscingulate,-0.0
lh_entorhinal-lh_lateraloccipital,0.0
lh_entorhinal-lh_lateralorbitofrontal,0.0
lh_entorhinal-lh_lingual,-0.0
lh_entorhinal-lh_medialorbitofrontal,-0.0
lh_entorhinal-lh_middletemporal,-0.0
lh_entorhinal-lh_parahippocampal,-0.0
lh_entorhinal-lh_paracentral,-0.0
lh_entorhinal-lh_parsopercularis,-0.0
lh_entorhinal-lh_parsorbitalis,0.0
lh_entorhinal-lh_parstriangularis,-0.0
lh_entorhinal-lh_pericalcarine,0.0
lh_entorhinal-lh_postcentral,0.0
lh_entorhinal-lh_posteriorcingulate,-0.0
lh_entorhinal-lh_precentral,0.0
lh_entorhinal-lh_precuneus,0.0
lh_entorhinal-lh_rostralanteriorcingulate,-0.0
lh_entorhinal-lh_rostralmiddlefrontal,-0.0
lh_entorhinal-lh_superiorfrontal,-0.6420711554224032
lh_entorhinal-lh_superiorparietal,0.0
lh_entorhinal-lh_superiortemporal,-0.5712249339304822
lh_entorhinal-lh_supramarginal,-0.0
lh_entorhinal-lh_frontalpole,2.086421824576087
lh_entorhinal-lh_temporalpole,-0.23835067979355704
lh_entorhinal-lh_transversetemporal,-1.5880372062855694
lh_entorhinal-lh_insula,-0.0
lh_entorhinal-rh_bankssts,0.0
lh_entorhinal-rh_caudalanteriorcingulate,-0.0
lh_entorhinal-rh_caudalmiddlefrontal,0.0
lh_entorhinal-rh_cuneus,0.0
lh_entorhinal-rh_entorhinal,-0.0
lh_entorhinal-rh_fusiform,-0.0
lh_entorhinal-rh_inferiorparietal,0.0
lh_entorhinal-rh_inferiortemporal,-0.0
lh_entorhinal-rh_isthmuscingulate,-0.3849487528317329
lh_entorhinal-rh_lateraloccipital,-0.0
lh_entorhinal-rh_lateralorbitofrontal,-0.0
lh_entorhinal-rh_lingual,0.0
lh_entorhinal-rh_medialorbitofrontal,-0.0
lh_entorhinal-rh_middletemporal,-0.0
lh_entorhinal-rh_parahippocampal,-0.0
lh_entorhinal-rh_paracentral,-0.0
lh_entorhinal-rh_parsopercularis,0.0
lh_entorhinal-rh_parsorbitalis,1.0020696923429655
lh_entorhinal-rh_parstriangularis,0.0
lh_entorhinal-rh_pericalcarine,0.0
lh_entorhinal-rh_postcentral,0.845300024163569
lh_entorhinal-rh_posteriorcingulate,-0.0
lh_entorhinal-rh_precentral,-0.0
lh_entorhinal-rh_precuneus,0.0
lh_entorhinal-rh_rostralanteriorcingulate,-0.0
lh_entorhinal-rh_rostralmiddlefrontal,-0.0
lh_entorhinal-rh_superiorfrontal,-1.539210667156211
lh_entorhinal-rh_superiorparietal,0.06513938016290184
lh_entorhinal-rh_superiortemporal,-0.0
lh_entorhinal-rh_supramarginal,0.0
lh_entorhinal-rh_frontalpole,0.0
lh_entorhinal-rh_temporalpole,0.0
lh_entorhinal-rh_transversetemporal,-0.6771828231108371
lh_entorhinal-rh_insula,-0.0
lh_fusiform-lh_inferiorparietal,1.3346370502844496
lh_fusiform-lh_inferiortemporal,0.0
lh_fusiform-lh_isthmuscingulate,0.0
lh_fusiform-lh_lateraloccipital,0.954799929634235
lh_fusiform-lh_lateralorbitofrontal,0.10118702813251622
lh_fusiform-lh_lingual,0.0
lh_fusiform-lh_medialorbitofrontal,0.0
lh_fusiform-lh_middletemporal,0.0
lh_fusiform-lh_parahippocampal,-0.0
lh_fusiform-lh_paracentral,0.0
lh_fusiform-lh_parsopercularis,0.0
lh_fusiform-lh_parsorbitalis,0.0
lh_fusiform-lh_parstriangularis,0.0
lh_fusiform-lh_pericalcarine,-0.0
lh_fusiform-lh_postcentral,-0.0
lh_fusiform-lh_posteriorcingulate,-0.0
lh_fusiform-lh_precentral,-0.0
lh_fusiform-lh_precuneus,-0.0
lh_fusiform-lh_rostralanteriorcingulate,-0.5104628077663802
lh_fusiform-lh_rostralmiddlefrontal,-0.0
lh_fusiform-lh_superiorfrontal,-0.0
lh_fusiform-lh_superiorparietal,0.0
lh_fusiform-lh_superiortemporal,-0.3859404688237881
lh_fusiform-lh_supramarginal,-0.0
lh_fusiform-lh_frontalpole,0.0
lh_fusiform-lh_temporalpole,-0.0
lh_fusiform-lh_transversetemporal,-1.6741054585092474
lh_fusiform-lh_insula,-0.0
lh_fusiform-rh_bankssts,-0.0
lh_fusiform-rh_caudalanteriorcingulate,-0.0
lh_fusiform-rh_caudalmiddlefrontal,-0.0
lh_fusiform-rh_cuneus,-0.0
lh_fusiform-rh_entorhinal,-0.0
lh_fusiform-rh_fusiform,0.0
lh_fusiform-rh_inferiorparietal,-0.0
lh_fusiform-rh_inferiortemporal,-0.0
lh_fusiform-rh_isthmuscingulate,0.0
lh_fusiform-rh_lateraloccipital,1.2803331423465105
lh_fusiform-rh_lateralorbitofrontal,0.0
lh_fusiform-rh_lingual,0.0
lh_fusiform-rh_medialorbitofrontal,-0.0
lh_fusiform-rh_middletemporal,-0.0
lh_fusiform-rh_parahippocampal,0.0
lh_fusiform-rh_paracentral,0.522665836067424
lh_fusiform-rh_parsopercularis,0.0
lh_fusiform-rh_parsorbitalis,0.0
lh_fusiform-rh_parstriangularis,0.013672641611507254
lh_fusiform-rh_pericalcarine,-0.0
lh_fusiform-rh_postcentral,0.0
lh_fusiform-rh_posteriorcingulate,-0.6083507626024254
lh_fusiform-rh_precentral,-0.0
lh_fusiform-rh_precuneus,-0.0
lh_fusiform-rh_rostralanteriorcingulate,-0.0
lh_fusiform-rh_rostralmiddlefrontal,-0.0
lh_fusiform-rh_superiorfrontal,0.0
lh_fusiform-rh_superiorparietal,0.0
lh_fusiform-rh_superiortemporal,-3.0278358691323723
lh_fusiform-rh_supramarginal,-0.0
lh_fusiform-rh_frontalpole,0.0
lh_fusiform-rh_temporalpole,0.0
lh_fusiform-rh_transversetemporal,-0.0
lh_fusiform-rh_insula,-0.753353025804052
lh_inferiorparietal-lh_inferiortemporal,0.024502896235056998
lh_inferiorparietal-lh_isthmuscingulate,0.0
lh_inferiorparietal-lh_lateraloccipital,0.0
lh_inferiorparietal-lh_lateralorbitofrontal,-0.0
lh_inferiorparietal-lh_lingual,0.0
lh_inferiorparietal-lh_medialorbitofrontal,0.033203522607296955
lh_inferiorparietal-lh_middletemporal,0.0
lh_inferiorparietal-lh_parahippocampal,-0.0
lh_inferiorparietal-lh_paracentral,0.0
lh_inferiorparietal-lh_parsopercularis,0.0
lh_inferiorparietal-lh_parsorbitalis,0.0
lh_inferiorparietal-lh_parstriangularis,-0.0
lh_inferiorparietal-lh_pericalcarine,-0.0
lh_inferiorparietal-lh_postcentral,0.0
lh_inferiorparietal-lh_posteriorcingulate,-0.0
lh_inferiorparietal-lh_precentral,-0.0
lh_inferiorparietal-lh_precuneus,0.0
lh_inferiorparietal-lh_rostralanteriorcingulate,-0.0
lh_inferiorparietal-lh_rostralmiddlefrontal,-0.5319189286899011
lh_inferiorparietal-lh_superiorfrontal,0.4135967138295034
lh_inferiorparietal-lh_superiorparietal,-1.379007659001468
lh_inferiorparietal-lh_superiortemporal,0.0
lh_inferiorparietal-lh_supramarginal,-0.0
lh_inferiorparietal-lh_frontalpole,-0.0
lh_inferiorparietal-lh_temporalpole,0.0
lh_inferiorparietal-lh_transversetemporal,-0.0
lh_inferiorparietal-lh_insula,0.0
lh_inferiorparietal-rh_bankssts,-0.0
lh_inferiorparietal-rh_caudalanteriorcingulate,0.0
lh_inferiorparietal-rh_caudalmiddlefrontal,-0.0
lh_inferiorparietal-rh_cuneus,0.0
lh_inferiorparietal-rh_entorhinal,0.0
lh_inferiorparietal-rh_fusiform,0.0
lh_inferiorparietal-rh_inferiorparietal,-0.0
lh_inferiorparietal-rh_inferiortemporal,-0.0
lh_inferiorparietal-rh_isthmuscingulate,0.0
lh_inferiorparietal-rh_lateraloccipital,0.0
lh_inferiorparietal-rh_lateralorbitofrontal,0.0
lh_inferiorparietal-rh_lingual,0.0
lh_inferiorparietal-rh_medialorbitofrontal,0.0
lh_inferiorparietal-rh_middletemporal,0.0
lh_inferiorparietal-rh_parahippocampal,0.0
lh_inferiorparietal-rh_paracentral,-0.0
lh_inferiorparietal-rh_parsopercularis,-0.421092528073147
lh_inferiorparietal-rh_parsorbitalis,0.46251754476042634
lh_inferiorparietal-rh_parstriangularis,-0.0
lh_inferiorparietal-rh_pericalcarine,0.0
lh_inferiorparietal-rh_postcentral,0.0
lh_inferiorparietal-rh_posteriorcingulate,0.0
lh_inferiorparietal-rh_precentral,-0.0
lh_inferiorparietal-rh_precuneus,0.0
lh_inferiorparietal-rh_rostralanteriorcingulate,-0.0
lh_inferiorparietal-rh_rostralmiddlefrontal,-0.0
lh_inferiorparietal-rh_superiorfrontal,0.0
lh_inferiorparietal-rh_superiorparietal,0.0
lh_inferiorparietal-rh_superiortemporal,0.13182517339002248
lh_inferiorparietal-rh_supramarginal,0.0
lh_inferiorparietal-rh_frontalpole,0.10350493471423453
lh_inferiorparietal-rh_temporalpole,0.0
lh_inferiorparietal-rh_transversetemporal,-0.0
lh_inferiorparietal-rh_insula,0.0
lh_inferiortemporal-lh_isthmuscingulate,0.0
lh_inferiortemporal-lh_lateraloccipital,0.0
lh_inferiortemporal-lh_lateralorbitofrontal,0.3690340866427047
lh_inferiortemporal-lh_lingual,-0.0
lh_inferiortemporal-lh_medialorbitofrontal,-0.12704666429911404
lh_inferiortemporal-lh_middletemporal,0.0
lh_inferiortemporal-lh_parahippocampal,-0.15928472545129085
lh_inferiortemporal-lh_paracentral,-0.0
lh_inferiortemporal-lh_parsopercularis,0.0
lh_inferiortemporal-lh_parsorbitalis,0.0
lh_inferiortemporal-lh_parstriangularis,-0.0
lh_inferiortemporal-lh_pericalcarine,-0.0
lh_inferiortemporal-lh_postcentral,-0.0
lh_inferiortemporal-lh_posteriorcingulate,-0.30161706519722786
lh_inferiortemporal-lh_precentral,-0.7656108567198877
lh_inferiortemporal-lh_precuneus,-0.0
lh_inferiortemporal-lh_rostralanteriorcingulate,-0.0
lh_inferiortemporal-lh_rostralmiddlefrontal,0.0
lh_inferiortemporal-lh_superiorfrontal,0.0
lh_inferiortemporal-lh_superiorparietal,-0.0
lh_inferiortemporal-lh_superiortemporal,0.15602926697369177
lh_inferiortemporal-lh_supramarginal,0.0
lh_inferiortemporal-lh_frontalpole,-0.0
lh_inferiortemporal-lh_temporalpole,0.0
lh_inferiortemporal-lh_transversetemporal,-0.04594952900712659
lh_inferiortemporal-lh_insula,-2.3951495470676396
lh_inferiortemporal-rh_bankssts,-0.17260524617370107
lh_inferiortemporal-rh_caudalanteriorcingulate,-0.0
lh_inferiortemporal-rh_caudalmiddlefrontal,0.0
lh_inferiortemporal-rh_cuneus,-0.0
lh_inferiortemporal-rh_entorhinal,-0.6606238576594612
lh_inferiortemporal-rh_fusiform,-1.2659124350900386
lh_inferiortemporal-rh_inferiorparietal,-0.0
lh_inferiortemporal-rh_inferiortemporal,1.0686998597249566
lh_inferiortemporal-rh_isthmuscingulate,0.0
lh_inferiortemporal-rh_lateraloccipital,0.0
lh_inferiortemporal-rh_lateralorbitofrontal,0.0
lh_inferiortemporal-rh_lingual,0.0
lh_inferiortemporal-rh_medialorbitofrontal,-1.362542252731446
lh_inferiortemporal-rh_middletemporal,-0.23291879240776486
lh_inferiortemporal-rh_parahippocampal,-1.2321564156967817
lh_inferiortemporal-rh_paracentral,-0.0
lh_inferiortemporal-rh_parsopercularis,0.30720144610829137
lh_inferiortemporal-rh_parsorbitalis,0.0
lh_inferiortemporal-rh_parstriangularis,0.39495500653180693
lh_inferiortemporal-rh_pericalcarine,-0.0
lh_inferiortemporal-rh_postcentral,-0.0
lh_inferiortemporal-rh_posteriorcingulate,-0.0
lh_inferiortemporal-rh_precentral,-0.0
lh_inferiortemporal-rh_precuneus,-0.0
lh_inferiortemporal-rh_rostralanteriorcingulate,-0.0
lh_inferiortemporal-rh_rostralmiddlefrontal,0.0
lh_inferiortemporal-rh_superiorfrontal,-0.0
lh_inferiortemporal-rh_superiorparietal,0.0
lh_inferiortemporal-rh_superiortemporal,0.0
lh_inferiortemporal-rh_supramarginal,0.0
lh_inferiortemporal-rh_frontalpole,0.0
lh_inferiortemporal-rh_temporalpole,0.0
lh_inferiortemporal-rh_transversetemporal,-0.0
lh_inferiortemporal-rh_insula,-0.0
lh_isthmuscingulate-lh_lateraloccipital,-0.0
lh_isthmuscingulate-lh_lateralorbitofrontal,-0.0
lh_isthmuscingulate-lh_lingual,0.0
lh_isthmuscingulate-lh_medialorbitofrontal,0.0
lh_isthmuscingulate-lh_middletemporal,0.53946263382036
lh_isthmuscingulate-lh_parahippocampal,0.0
lh_isthmuscingulate-lh_paracentral,-0.0
lh_isthmuscingulate-lh_parsopercularis,-0.0
lh_isthmuscingulate-lh_parsorbitalis,-0.0
lh_isthmuscingulate-lh_parstriangularis,0.0
lh_isthmuscingulate-lh_pericalcarine,-0.0
lh_isthmuscingulate-lh_postcentral,-0.44365990645377024
lh_isthmuscingulate-lh_posteriorcingulate,-1.104236977966002
lh_isthmuscingulate-lh_precentral,-0.0
lh_isthmuscingulate-lh_precuneus,-0.0
lh_isthmuscingulate-lh_rostralanteriorcingulate,0.17555495730305026
lh_isthmuscingulate-lh_rostralmiddlefrontal,-0.0
lh_isthmuscingulate-lh_superiorfrontal,0.0
lh_isthmuscingulate-lh_superiorparietal,-0.0
lh_isthmuscingulate-lh_superiortemporal,0.0
lh_isthmuscingulate-lh_supramarginal,-0.0
lh_isthmuscingulate-lh_frontalpole,-0.0
lh_isthmuscingulate-lh_temporalpole,0.0
