,Component_1,Component_2
lh_fusiform-lh_insula,0.022915081861448493,0.016781932994319803
lh_fusiform-rh_bankssts,0.033339694584181775,-0.0025491706852922434
lh_fusiform-rh_caudalanteriorcingulate,-0.004265318831843888,0.030490459725373488
lh_fusiform-rh_caudalmiddlefrontal,0.01703939415991448,0.014262700442469165
lh_fusiform-rh_cuneus,-0.010259173057653616,0.017003919855897193
lh_fusiform-rh_entorhinal,0.02461784626365549,-0.006821640622509458
lh_fusiform-rh_fusiform,0.022213984416679086,0.003069898758716453
lh_fusiform-rh_inferiorparietal,0.018994846937503987,0.011329014412851893
lh_fusiform-rh_inferiortemporal,0.03590718374028988,-0.007880317025347599
lh_fusiform-rh_isthmuscingulate,-0.0030286581146574797,0.010650893423879334
lh_fusiform-rh_lateraloccipital,-0.01183812210436161,0.03986526602694506
lh_fusiform-rh_lateralorbitofrontal,0.02204353933375037,0.013351346712365856
lh_fusiform-rh_lingual,-0.023062725365214684,0.042867140924151455
lh_fusiform-rh_medialorbitofrontal,0.028758194943301642,-0.0020512420700364454
lh_fusiform-rh_middletemporal,0.026157447151723936,0.008322620832290463
lh_fusiform-rh_parahippocampal,0.0048538082372901825,0.016815396459298148
lh_fusiform-rh_paracentral,0.014121895659399426,0.027050496606030483
lh_fusiform-rh_parsopercularis,0.014900053332652442,0.023782497265560833
lh_fusiform-rh_parsorbitalis,0.00790504430260421,0.02737397619772812
lh_fusiform-rh_parstriangularis,0.003796731535482775,0.03245929039273477
lh_fusiform-rh_pericalcarine,-0.009839183688439555,0.0007946312941555157
lh_fusiform-rh_postcentral,0.0024142456821705793,0.03145798379976476
lh_fusiform-rh_posteriorcingulate,0.01433415216223543,0.007928314705504043
lh_fusiform-rh_precentral,0.02769452110544088,0.007794245080629527
lh_fusiform-rh_precuneus,0.020250236193041816,0.010257932926215017
lh_fusiform-rh_rostralanteriorcingulate,0.035635307439556806,0.011615751587284357
lh_fusiform-rh_rostralmiddlefrontal,0.004306652441709964,0.00941797892442861
lh_fusiform-rh_superiorfrontal,0.024485838140523235,0.008832886432136948
lh_fusiform-rh_superiorparietal,-0.007265016155820001,0.03580889385802628
lh_fusiform-rh_superiortemporal,0.04419559346276623,-0.007944010366188048
lh_fusiform-rh_supramarginal,0.029062927349015208,0.0034947866225175424
lh_fusiform-rh_frontalpole,0.011638710831226131,0.02200426847435207
lh_fusiform-rh_temporalpole,0.01305253956408157,0.012979080280793162
lh_fusiform-rh_transversetemporal,0.0330267745346391,-0.005432501492142319
lh_fusiform-rh_insula,0.03716717643639819,0.0008888920850876157
lh_inferiorparietal-lh_inferiortemporal,0.01364558289267324,0.02697152308558875
lh_inferiorparietal-lh_isthmuscingulate,-0.015147412793520207,0.029397860547073856
lh_inferiorparietal-lh_lateraloccipital,-0.001934860019467972,0.023080197588183173
lh_inferiorparietal-lh_lateralorbitofrontal,0.03054411424756597,0.004058731570991606
lh_inferiorparietal-lh_lingual,-0.006333384024926544,0.024556497422675377
lh_inferiorparietal-lh_medialorbitofrontal,0.02063393619584809,0.022296089594150106
lh_inferiorparietal-lh_middletemporal,0.007059533241388688,0.033689731754102475
lh_inferiorparietal-lh_parahippocampal,0.016388856636325055,0.009064524964868923
lh_inferiorparietal-lh_paracentral,0.02072064845279166,0.010497502665427145
lh_inferiorparietal-lh_parsopercularis,0.005749310797392985,0.0164042796260969
lh_inferiorparietal-lh_parsorbitalis,0.022239562243651693,0.017949101954745198
lh_inferiorparietal-lh_parstriangularis,0.03300597430887705,-0.007258888556856661
lh_inferiorparietal-lh_pericalcarine,-0.0096383281500132,0.012503742851920569
lh_inferiorparietal-lh_postcentral,0.020761903586361787,0.01324355589612839
lh_inferiorparietal-lh_posteriorcingulate,0.006281530750063683,0.02909033369759566
lh_inferiorparietal-lh_precentral,0.0023358571473016143,0.01662988220728031
lh_inferiorparietal-lh_precuneus,0.029006525498995392,0.001135492525708125
lh_inferiorparietal-lh_rostralanteriorcingulate,0.041511450846450755,0.012503752092447458
lh_inferiorparietal-lh_rostralmiddlefrontal,0.03726220739223315,-0.009837970901584942
lh_inferiorparietal-lh_superiorfrontal,0.0027803910474111597,0.03040095803777079
lh_inferiorparietal-lh_superiorparietal,0.022558842881812383,0.00051152991370814
lh_inferiorparietal-lh_superiortemporal,-0.003125621580009182,0.03672045456604422
lh_inferiorparietal-lh_supramarginal,0.027428389815637538,0.00025039442773323043
lh_inferiorparietal-lh_frontalpole,0.030971969187947514,-0.001502921038634552
lh_inferiorparietal-lh_temporalpole,-0.010009152090232912,0.037087292883639246
lh_inferiorparietal-lh_transversetemporal,0.020195226223894195,0.003198829445984051
lh_inferiorparietal-lh_insula,-0.01024920650313432,0.03577210404499175
lh_inferiorparietal-rh_bankssts,0.02371179900001679,0.004109275234172422
lh_inferiorparietal-rh_caudalanteriorcingulate,-0.003216427048258552,0.03957302506789618
lh_inferiorparietal-rh_caudalmiddlefrontal,0.023460081979409006,0.0010666975876550786
lh_inferiorparietal-rh_cuneus,-0.01162043432886152,0.0076082761483195855
lh_inferiorparietal-rh_entorhinal,0.008440655689200475,0.015429042420513345
lh_inferiorparietal-rh_fusiform,0.010212910784667881,0.028825613405303954
lh_inferiorparietal-rh_inferiorparietal,0.040332425377449146,-0.008757290552055513
lh_inferiorparietal-rh_inferiortemporal,0.023408294691844415,0.015691822248109975
lh_inferiorparietal-rh_isthmuscingulate,-0.006889972418328546,0.013206305547490697
lh_inferiorparietal-rh_lateraloccipital,-0.004339945342612433,0.016759858354913722
lh_inferiorparietal-rh_lateralorbitofrontal,0.01990565137682736,0.026122181921994114
lh_inferiorparietal-rh_lingual,-0.021854338035506748,0.030884549709348823
lh_inferiorparietal-rh_medialorbitofrontal,0.03316618044607086,0.006641159127553169
lh_inferiorparietal-rh_middletemporal,0.012287327511396641,0.029525057216921412
lh_inferiorparietal-rh_parahippocampal,0.017930542959645565,0.00833440716136472
lh_inferiorparietal-rh_paracentral,0.021514547836389144,0.007198182987363499
lh_inferiorparietal-rh_parsopercularis,0.02080113089269511,0.0029680790505189417
lh_inferiorparietal-rh_parsorbitalis,0.022751434126432084,0.021285748822326624
lh_inferiorparietal-rh_parstriangularis,0.02741506016578895,-0.0010609747030176928
lh_inferiorparietal-rh_pericalcarine,-0.014076505302310909,0.001970018852202104
lh_inferiorparietal-rh_postcentral,0.002637984687723164,0.021367705353803113
lh_inferiorparietal-rh_posteriorcingulate,0.004269753321974672,0.02715696215928089
lh_inferiorparietal-rh_precentral,0.015088828625070818,0.011543803387724254
lh_inferiorparietal-rh_precuneus,0.022558364923526787,0.005377359448979369
lh_inferiorparietal-rh_rostralanteriorcingulate,0.036279802273717764,0.017386338943292712
lh_inferiorparietal-rh_rostralmiddlefrontal,0.034347762964713875,-0.008799826053937344
lh_inferiorparietal-rh_superiorfrontal,0.018844925776188078,0.020058582732755844
lh_inferiorparietal-rh_superiorparietal,0.00451633124496283,0.01321860283449856
lh_inferiorparietal-rh_superiortemporal,0.006690959637831169,0.0279486592531046
lh_inferiorparietal-rh_supramarginal,0.029809394558806733,0.006140232836193267
lh_inferiorparietal-rh_frontalpole,0.026781686497906243,0.012752536369314829
lh_inferiorparietal-rh_temporalpole,-0.004233718460637499,0.03299229735852561
lh_inferiorparietal-rh_transversetemporal,0.02935461832919374,-0.007314986812935233
lh_inferiorparietal-rh_insula,0.004510520817796308,0.022900166517524797
lh_inferiortemporal-lh_isthmuscingulate,-0.007083161853819845,0.02303291629222783
lh_inferiortemporal-lh_lateraloccipital,-0.005948209446436955,0.034841656833284065
lh_inferiortemporal-lh_lateralorbitofrontal,0.03271778872545983,0.009641653432924164
lh_inferiortemporal-lh_lingual,0.0034660337955512593,0.014738130859401071
lh_inferiortemporal-lh_medialorbitofrontal,0.029164914132021585,0.00010551507020402519
lh_inferiortemporal-lh_middletemporal,0.024514160857429527,0.008910121121146366
lh_inferiortemporal-lh_parahippocampal,0.012741738933424186,0.004808941828550256
lh_inferiortemporal-lh_paracentral,0.0303077256667547,0.01151790623344492
lh_inferiortemporal-lh_parsopercularis,0.03098071616585095,0.010328628870589229
lh_inferiortemporal-lh_parsorbitalis,0.013871627932880203,0.023369132909374434
lh_inferiortemporal-lh_parstriangularis,0.022606899820066403,0.011271830326197592
lh_inferiortemporal-lh_pericalcarine,-0.003984789646635235,0.007131626948458766
lh_inferiortemporal-lh_postcentral,0.02397597755140119,0.009900454932281469
lh_inferiortemporal-lh_posteriorcingulate,0.02883603729305034,0.009093077320816203
lh_inferiortemporal-lh_precentral,0.04205610266969392,-0.0006653773271981308
lh_inferiortemporal-lh_precuneus,0.02618831704841635,0.00781274266933767
lh_inferiortemporal-lh_rostralanteriorcingulate,0.053943053039027,-0.004717096808280687
lh_inferiortemporal-lh_rostralmiddlefrontal,0.014503470654529489,0.00935483338732266
lh_inferiortemporal-lh_superiorfrontal,0.035227419431766036,0.006566030961304549
lh_inferiortemporal-lh_superiorparietal,0.006278155801111399,0.02497178390997212
lh_inferiortemporal-lh_superiortemporal,0.028062208147823214,0.011765970054452585
lh_inferiortemporal-lh_supramarginal,0.03392813914590208,-0.0017327980892280943
lh_inferiortemporal-lh_frontalpole,0.023486123461144055,0.007709193067832103
lh_inferiortemporal-lh_temporalpole,0.006225390984473635,0.01792023837453175
lh_inferiortemporal-lh_transversetemporal,0.03591143613568293,-0.008645822322483135
lh_inferiortemporal-lh_insula,0.026293640384764567,0.0015401407707962276
lh_inferiortemporal-rh_bankssts,0.03710367286233879,-0.009879515861401546
lh_inferiortemporal-rh_caudalanteriorcingulate,0.003723392129251836,0.025544244334146413
lh_inferiortemporal-rh_caudalmiddlefrontal,0.01728124974422499,0.019230230011033793
lh_inferiortemporal-rh_cuneus,-0.006883594656666819,0.008253545033074513
lh_inferiortemporal-rh_entorhinal,0.0259738886108097,-0.010029105227447875
lh_inferiortemporal-rh_fusiform,0.03567257929740445,-0.007908476377170962
lh_inferiortemporal-rh_inferiorparietal,0.020929039615621838,0.009066038470767613
lh_inferiortemporal-rh_inferiortemporal,0.02467852684078659,0.014697264953584664
lh_inferiortemporal-rh_isthmuscingulate,-0.002847262503892028,0.010330277644214344
lh_inferiortemporal-rh_lateraloccipital,-0.007719525086767676,0.03147651765786939
lh_inferiortemporal-rh_lateralorbitofrontal,0.02854530391898807,0.006228634696058705
lh_inferiortemporal-rh_lingual,-0.014044248713807222,0.028681196291191955
lh_inferiortemporal-rh_medialorbitofrontal,0.03592267414979731,-0.014323315275450768
lh_inferiortemporal-rh_middletemporal,0.03308096095579843,-0.0001654595753260358
lh_inferiortemporal-rh_parahippocampal,0.0129621684597584,0.0038736342279113547
lh_inferiortemporal-rh_paracentral,0.025807213136444657,0.010282004523867665
lh_inferiortemporal-rh_parsopercularis,0.01895814299806132,0.021730780287185072
lh_inferiortemporal-rh_parsorbitalis,0.0008810512193755995,0.036140554079628316
lh_inferiortemporal-rh_parstriangularis,0.0007659379928908742,0.03246946387611063
lh_inferiortemporal-rh_pericalcarine,-0.005880912439813554,-0.003649322185094539
lh_inferiortemporal-rh_postcentral,0.009405592422948807,0.017486895441377045
lh_inferiortemporal-rh_posteriorcingulate,0.02510650260710951,0.005944353610667502
lh_inferiortemporal-rh_precentral,0.03163393220530927,0.006064718210361816
lh_inferiortemporal-rh_precuneus,0.024803643817726668,0.002360455839985613
lh_inferiortemporal-rh_rostralanteriorcingulate,0.04600685098978796,0.002845388275861238
lh_inferiortemporal-rh_rostralmiddlefrontal,0.005156951324392762,0.009567302989799702
lh_inferiortemporal-rh_superiorfrontal,0.034830057802674876,0.0015464330066156744
lh_inferiortemporal-rh_superiorparietal,-0.004712535968239841,0.029858940094615406
lh_inferiortemporal-rh_superiortemporal,0.03893882814460326,0.0012240119140799783
lh_inferiortemporal-rh_supramarginal,0.0281020854981672,0.00628374330502075
lh_inferiortemporal-rh_frontalpole,0.013840233101274881,0.01906492268564538
lh_inferiortemporal-rh_temporalpole,0.010486545846285233,0.015731546849676727
lh_inferiortemporal-rh_transversetemporal,0.0404199331669981,-0.010537543205829279
lh_inferiortemporal-rh_insula,0.035791754708234355,-0.005510859890434278
lh_isthmuscingulate-lh_lateraloccipital,0.0005976724314221525,0.007319629408517033
lh_isthmuscingulate-lh_lateralorbitofrontal,-0.008585096527158187,0.024153933303533392
lh_isthmuscingulate-lh_lingual,0.006594585718425504,0.0064331356315411176
lh_isthmuscingulate-lh_medialorbitofrontal,-0.00014940751919862162,0.022159964456579688
lh_isthmuscingulate-lh_middletemporal,-0.012944173784322851,0.03575291355605149
lh_isthmuscingulate-lh_parahippocampal,-0.005383731921347247,0.023147700022922775
lh_isthmuscingulate-lh_paracentral,0.008734818953764384,0.008156809730195147
lh_isthmuscingulate-lh_parsopercularis,-0.011630387686727625,0.02466113255205965
lh_isthmuscingulate-lh_parsorbitalis,-0.007522308009438903,0.032527186417854
lh_isthmuscingulate-lh_parstriangularis,-0.010327033107330958,0.02555543261158492
lh_isthmuscingulate-lh_pericalcarine,0.0021458753456407484,-0.0013075822091184151
lh_isthmuscingulate-lh_postcentral,0.008396889887399388,0.002520646506072835
lh_isthmuscingulate-lh_posteriorcingulate,0.03269640650994946,-0.01359199197498037
lh_isthmuscingulate-lh_precentral,-0.012650558846636335,0.02303985894822035
lh_isthmuscingulate-lh_precuneus,-0.0073928161243165865,0.02053748194259959
lh_isthmuscingulate-lh_rostralanteriorcingulate,0.015042233554351744,0.019243708985693813
lh_isthmuscingulate-lh_rostralmiddlefrontal,-0.015184400816683732,0.022056004992637466
lh_isthmuscingulate-lh_superiorfrontal,-0.02255337651618061,0.03854382843840046
lh_isthmuscingulate-lh_superiorparietal,-0.011636950191253194,0.022952401568764675
lh_isthmuscingulate-lh_superiortemporal,-0.010741050689822647,0.031945019198962726
lh_isthmuscingulate-lh_supramarginal,-0.013309832916467642,0.023986280398611892
lh_isthmuscingulate-lh_frontalpole,0.01157284613530231,0.012367965017922252
lh_isthmuscingulate-lh_temporalpole,-0.0073977112750019235,0.034465143838473794
lh_isthmuscingulate-lh_transversetemporal,0.02114166460924377,0.003514590958016779
lh_isthmuscingulate-lh_insula,0.003339442579516556,0.022077576371567254
lh_isthmuscingulate-rh_bankssts,0.006522308042775264,0.01785515068123563
lh_isthmuscingulate-rh_caudalanteriorcingulate,0.024658928042690317,-0.01137932799658199
lh_isthmuscingulate-rh_caudalmiddlefrontal,-0.0177953037628298,0.032557114263748334
lh_isthmuscingulate-rh_cuneus,0.012896140489419452,-0.016049135763497698
lh_isthmuscingulate-rh_entorhinal,0.003693448244865414,0.018326805867748933
lh_isthmuscingulate-rh_fusiform,-0.000764955762097997,0.025143895294785293
lh_isthmuscingulate-rh_inferiorparietal,-0.006062516914517729,0.01964423677189215
lh_isthmuscingulate-rh_inferiortemporal,-0.009930892112990924,0.032397783359736865
lh_isthmuscingulate-rh_isthmuscingulate,0.0015518254563353414,0.010260512599357816
lh_isthmuscingulate-rh_lateraloccipital,0.003334344889384895,0.007171990313582789
lh_isthmuscingulate-rh_lateralorbitofrontal,-0.010191253714531343,0.03731370563709254
lh_isthmuscingulate-rh_lingual,0.0032477242463195533,0.006829628482628058
lh_isthmuscingulate-rh_medialorbitofrontal,-0.001399321479761887,0.033002640666250214
lh_isthmuscingulate-rh_middletemporal,-0.0059092143640112295,0.03438197086254337
lh_isthmuscingulate-rh_parahippocampal,0.0033740000774487694,0.013612057588957263
lh_isthmuscingulate-rh_paracentral,0.00728454149822015,0.01352855475713891
lh_isthmuscingulate-rh_parsopercularis,-0.013772896153642467,0.032803300025647235
lh_isthmuscingulate-rh_parsorbitalis,-0.005960154888960697,0.030697128517463586
lh_isthmuscingulate-rh_parstriangularis,-0.01874833251095628,0.035829505594657335
lh_isthmuscingulate-rh_pericalcarine,0.005319203796812457,-0.015441619756501783
lh_isthmuscingulate-rh_postcentral,0.008733456832233897,0.007805824575611047
lh_isthmuscingulate-rh_posteriorcingulate,0.0334282767154677,-0.017334728362134438
lh_isthmuscingulate-rh_precentral,-0.009307354056643178,0.02538381564583734
lh_isthmuscingulate-rh_precuneus,-0.0026607616166637546,0.01703473310960163
lh_isthmuscingulate-rh_rostralanteriorcingulate,0.025871327649229014,-0.0036402654564481884
lh_isthmuscingulate-rh_rostralmiddlefrontal,-0.011984318123923626,0.02165253519669193
lh_isthmuscingulate-rh_superiorfrontal,-0.01672581228297109,0.036263526793506834
lh_isthmuscingulate-rh_superiorparietal,-0.010320292213399753,0.023688440886950178
lh_isthmuscingulate-rh_superiortemporal,0.0005106881636044679,0.026142410798348833
lh_isthmuscingulate-rh_supramarginal,-0.009695349568617366,0.02484768559251567
lh_isthmuscingulate-rh_frontalpole,0.012838318399081651,0.015527992246199097
lh_isthmuscingulate-rh_temporalpole,0.0033805057712033753,0.024376261642507436
lh_isthmuscingulate-rh_transversetemporal,0.029571979738994125,-0.003984823977230355
lh_isthmuscingulate-rh_insula,0.024272394879151643,0.0016728315499244155
lh_lateraloccipital-lh_lateralorbitofrontal,-0.0001781776610050147,0.028645385458715075
lh_lateraloccipital-lh_lingual,0.011455072314131343,-0.0016540239485386783
lh_lateraloccipital-lh_medialorbitofrontal,0.010456475471723863,0.022353637941525485
lh_lateraloccipital-lh_middletemporal,-0.010200598171695788,0.03903137864237773
lh_lateraloccipital-lh_parahippocampal,0.0063710774230507266,0.01649862451097386
lh_lateraloccipital-lh_paracentral,0.0055597137872341225,0.013916080737782239
lh_lateraloccipital-lh_parsopercularis,-0.01839995823438049,0.032724962054045514
lh_lateraloccipital-lh_parsorbitalis,-0.003306778671188376,0.032295338588722015
lh_lateraloccipital-lh_parstriangularis,-0.00024791725996086415,0.018490871448732668
lh_lateraloccipital-lh_pericalcarine,-0.0055087068652954875,0.014855064884351506
lh_lateraloccipital-lh_postcentral,0.024706909229953233,-0.00010558549313873976
lh_lateraloccipital-lh_posteriorcingulate,0.013372522984564698,0.02732020546834014
lh_lateraloccipital-lh_precentral,-0.030545427801819014,0.04038753820188442
lh_lateraloccipital-lh_precuneus,-0.005111391754231098,0.02777591368696975
lh_lateraloccipital-lh_rostralanteriorcingulate,0.029623076961543093,0.02218635422556784
lh_lateraloccipital-lh_rostralmiddlefrontal,-0.004675665560554849,0.028772763175375467
lh_lateraloccipital-lh_superiorfrontal,-0.02769021353397375,0.05254185922915395
lh_lateraloccipital-lh_superiorparietal,0.008594410531120424,0.009669996301240652
lh_lateraloccipital-lh_superiortemporal,-0.016973168172538872,0.03992504921589306
lh_lateraloccipital-lh_supramarginal,-0.012194538604326323,0.027884026297890066
lh_lateraloccipital-lh_frontalpole,0.014924822244328515,0.012701972220438378
lh_lateraloccipital-lh_temporalpole,-0.014319574228926966,0.038748900816633756
lh_lateraloccipital-lh_transversetemporal,0.01793967557216372,0.008712150131054544
lh_lateraloccipital-lh_insula,-0.017883227427295423,0.04187639438790337
lh_lateraloccipital-rh_bankssts,0.0065294958876601,0.020885759584982063
lh_lateraloccipital-rh_caudalanteriorcingulate,0.022853798607555407,0.009163878220796017
lh_lateraloccipital-rh_caudalmiddlefrontal,-0.013861031251753388,0.034452738863297985
lh_lateraloccipital-rh_cuneus,0.0032021659252618167,-0.010797703491574577
lh_lateraloccipital-rh_entorhinal,-0.005041326420399637,0.02991461475813546
lh_lateraloccipital-rh_fusiform,-0.004503467762577937,0.040777759280413266
lh_lateraloccipital-rh_inferiorparietal,0.0065660914038953464,0.01497183297714815
lh_lateraloccipital-rh_inferiortemporal,-0.003392182498830954,0.03676837761415115
lh_lateraloccipital-rh_isthmuscingulate,0.006879411946343325,0.005364776781371972
lh_lateraloccipital-rh_lateraloccipital,0.040039186916539196,-0.020317611565615692
lh_lateraloccipital-rh_lateralorbitofrontal,0.005816052297056484,0.03396941763344108
lh_lateraloccipital-rh_lingual,-0.00579016698114121,0.012042270838327662
lh_lateraloccipital-rh_medialorbitofrontal,0.01363504149074882,0.02881088209245031
lh_lateraloccipital-rh_middletemporal,-0.006653524297975818,0.042326570182018845
lh_lateraloccipital-rh_parahippocampal,0.024043343960203245,-0.002162760219075394
lh_lateraloccipital-rh_paracentral,0.011522774031466142,0.01074727602204526
lh_lateraloccipital-rh_parsopercularis,-0.008346575944849596,0.028585754508365736
lh_lateraloccipital-rh_parsorbitalis,0.002827021397721145,0.02632088004485814
lh_lateraloccipital-rh_parstriangularis,-0.001122423531155781,0.01901135031735349
lh_lateraloccipital-rh_pericalcarine,-0.006122775891102904,-0.002852951425329194
lh_lateraloccipital-rh_postcentral,0.019210964724388054,0.006182944165568888
lh_lateraloccipital-rh_posteriorcingulate,0.015726269404740555,0.022829509896818666
lh_lateraloccipital-rh_precentral,-0.018854051149620757,0.03869901668073916
lh_lateraloccipital-rh_precuneus,0.0011409710474517402,0.02651196052729672
lh_lateraloccipital-rh_rostralanteriorcingulate,0.03339289687556387,0.010763458675787497
lh_lateraloccipital-rh_rostralmiddlefrontal,0.012270932983884762,0.01358213788645528
lh_lateraloccipital-rh_superiorfrontal,-0.012848497234745519,0.04201077563906265
lh_lateraloccipital-rh_superiorparietal,0.01612050016427021,0.008257169754069229
lh_lateraloccipital-rh_superiortemporal,-0.008508960786755346,0.03760158391766926
lh_lateraloccipital-rh_supramarginal,-0.01014086778392273,0.03527124996647609
lh_lateraloccipital-rh_frontalpole,0.02426460110116194,0.009908279878056415
lh_lateraloccipital-rh_temporalpole,-0.0054532805114395995,0.030356081303444644
lh_lateraloccipital-rh_transversetemporal,0.02836560836393839,-0.0023134554273194236
lh_lateraloccipital-rh_insula,-0.002188666218911701,0.029077740820819337
lh_lateralorbitofrontal-lh_lingual,-0.005400480815926927,0.024138220709933836
lh_lateralorbitofrontal-lh_medialorbitofrontal,0.013290693658090632,0.01991854262452468
lh_lateralorbitofrontal-lh_middletemporal,0.0255906530596257,0.019541185968322633
lh_lateralorbitofrontal-lh_parahippocampal,0.007164709637251793,0.010950491259565475
lh_lateralorbitofrontal-lh_paracentral,0.02545583288151011,0.013605477983069384
lh_lateralorbitofrontal-lh_parsopercularis,0.035056455748173225,-0.0058690407946218
lh_lateralorbitofrontal-lh_parsorbitalis,0.023690297766386124,0.012266249808431178
lh_lateralorbitofrontal-lh_parstriangularis,0.03071452344571597,-0.0010756369838980412
lh_lateralorbitofrontal-lh_pericalcarine,-0.011921317670486006,0.021440230211880348
lh_lateralorbitofrontal-lh_postcentral,0.026536023537542884,0.007782107442279724
lh_lateralorbitofrontal-lh_posteriorcingulate,0.0142885847150177,0.02990486061137172
lh_lateralorbitofrontal-lh_precentral,0.034785357272192445,0.0012187553253610183
lh_lateralorbitofrontal-lh_precuneus,0.029347620214334114,0.004616056064815887
lh_lateralorbitofrontal-lh_rostralanteriorcingulate,0.04305559334702619,0.008659735088010562
lh_lateralorbitofrontal-lh_rostralmiddlefrontal,0.02651652037333029,0.0030191048565262986
lh_lateralorbitofrontal-lh_superiorfrontal,0.024244177178487467,0.01244914044411471
lh_lateralorbitofrontal-lh_superiorparietal,0.012567912287854099,0.01626928656592546
lh_lateralorbitofrontal-lh_superiortemporal,0.028361740649246476,0.014144114165910947
lh_lateralorbitofrontal-lh_supramarginal,0.04508452897245099,-0.01632365229776227
lh_lateralorbitofrontal-lh_frontalpole,0.034547306881963745,-0.005352231584752272
lh_lateralorbitofrontal-lh_temporalpole,0.0005303514829051576,0.02450429067402684
lh_lateralorbitofrontal-lh_transversetemporal,0.020837831964904924,0.009396781852327028
lh_lateralorbitofrontal-lh_insula,0.003163564847774522,0.016557511270810763
lh_lateralorbitofrontal-rh_bankssts,0.03259363174881165,-0.0023134597492807437
lh_lateralorbitofrontal-rh_caudalanteriorcingulate,-0.010234972885799354,0.04475030510004775
lh_lateralorbitofrontal-rh_caudalmiddlefrontal,0.03334637958962366,-0.0021389816397942765
lh_lateralorbitofrontal-rh_cuneus,-0.009213393449173178,0.008549058052713443
lh_lateralorbitofrontal-rh_entorhinal,0.0177617374904523,0.006964744934993222
lh_lateralorbitofrontal-rh_fusiform,0.022300235007070235,0.016899700605724682
lh_lateralorbitofrontal-rh_inferiorparietal,0.03932199230629868,-0.00972600673621452
lh_lateralorbitofrontal-rh_inferiortemporal,0.03852212177107969,0.0013046089347498355
lh_lateralorbitofrontal-rh_isthmuscingulate,0.0036571790057755727,0.0022514495817351054
lh_lateralorbitofrontal-rh_lateraloccipital,0.006546408110441835,0.014022658624517516
lh_lateralorbitofrontal-rh_lateralorbitofrontal,0.04025066174552911,-0.009090360457292798
lh_lateralorbitofrontal-rh_lingual,-0.020060919498363694,0.03259472540242551
lh_lateralorbitofrontal-rh_medialorbitofrontal,0.03438461662663927,-0.010368898100232655
lh_lateralorbitofrontal-rh_middletemporal,0.030003710999577236,0.017251521689518184
lh_lateralorbitofrontal-rh_parahippocampal,0.004368314407107544,0.01761741904558629
lh_lateralorbitofrontal-rh_paracentral,0.023209926710974313,0.011295098497773225
lh_lateralorbitofrontal-rh_parsopercularis,0.025820066421069498,0.007796055695505324
lh_lateralorbitofrontal-rh_parsorbitalis,0.026067142389390164,0.010069954744422792
lh_lateralorbitofrontal-rh_parstriangularis,0.02635482347586962,0.0009235336664064294
lh_lateralorbitofrontal-rh_pericalcarine,-0.015450677614913585,0.010399558022940953
lh_lateralorbitofrontal-rh_postcentral,0.01088429020211407,0.01897117422081873
lh_lateralorbitofrontal-rh_posteriorcingulate,0.015096707083041186,0.01820374664973824
lh_lateralorbitofrontal-rh_precentral,0.03305479888030343,0.0015052403096206292
lh_lateralorbitofrontal-rh_precuneus,0.026998510016751843,0.004183875581375958
lh_lateralorbitofrontal-rh_rostralanteriorcingulate,0.03241383175365167,0.021576713279167287
lh_lateralorbitofrontal-rh_rostralmiddlefrontal,0.028486847395293023,-0.00663133052906381
lh_lateralorbitofrontal-rh_superiorfrontal,0.03739732901768119,-0.0010630077092675728
lh_lateralorbitofrontal-rh_superiorparietal,0.003936961769297089,0.0223818740371997
lh_lateralorbitofrontal-rh_superiortemporal,0.04005699914474176,0.0018496782429320647
lh_lateralorbitofrontal-rh_supramarginal,0.04938420122847325,-0.021969544907435676
lh_lateralorbitofrontal-rh_frontalpole,0.031144861477441818,0.004162281019857772
lh_lateralorbitofrontal-rh_temporalpole,0.004347618739211063,0.022627353126254593
lh_lateralorbitofrontal-rh_transversetemporal,0.020480310533705644,0.010030604466930378
lh_lateralorbitofrontal-rh_insula,0.014549271423454175,0.00984291132902239
lh_lingual-lh_medialorbitofrontal,0.007724957235863156,0.02058700938811876
lh_lingual-lh_middletemporal,-0.006586841977332608,0.027774084624466785
lh_lingual-lh_parahippocampal,0.009552977102106215,0.005070538601970951
lh_lingual-lh_paracentral,0.010265600517979607,-0.002002932092060151
lh_lingual-lh_parsopercularis,-0.014209269728152412,0.02775684210344976
lh_lingual-lh_parsorbitalis,-0.009897742033263037,0.036175309689074904
lh_lingual-lh_parstriangularis,-0.0008963522818788975,0.017520120694777118
lh_lingual-lh_pericalcarine,-0.006405953536855324,0.017891511489697927
lh_lingual-lh_postcentral,0.00424842326303277,0.008033168033972596
lh_lingual-lh_posteriorcingulate,0.010372675037321201,0.01827053570664206
lh_lingual-lh_precentral,-0.02276080855210482,0.032078211854507495
lh_lingual-lh_precuneus,-0.003944940834949172,0.02260728507365279
lh_lingual-lh_rostralanteriorcingulate,0.01987349578197256,0.020107693254289464
lh_lingual-lh_rostralmiddlefrontal,-0.014133022336026781,0.03132566572919471
lh_lingual-lh_superiorfrontal,-0.02325756925527115,0.0458098158394544
lh_lingual-lh_superiorparietal,-0.005618768224192127,0.021704901010972114
lh_lingual-lh_superiortemporal,-0.008303597755228714,0.03017237828944032
lh_lingual-lh_supramarginal,-0.01028166486408725,0.02559451313549888
lh_lingual-lh_frontalpole,0.00486449327239637,0.018210798249337534
lh_lingual-lh_temporalpole,-0.008341272296537678,0.033288010144399194
