,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9
IC10-IC13,0.04685778229371702,-0.17611004197010732,-0.0246916786258774,0.05716461392296822,0.11931235021616533,0.028515888701097784,-0.044124864666359113,0.006149932581575859,-0.03201305070506492
IC10-IC14,0.06556616607948874,-0.17602607908547213,0.044821117488977456,0.07891321362309321,0.029529802273587515,-0.04976097943303441,-0.06308120048961405,-0.051587777776936086,0.027650748483223155
IC10-IC15,0.10607884694288702,0.006092888342020169,-0.06314902504743983,-0.047679777380161575,0.04849365747108103,0.08616160986304451,0.032167329275744554,0.008528479523795266,-0.0911797496279795
IC10-IC16,-0.00411852870379026,0.021313744230193322,-0.16196703131485632,0.033394728253306076,0.11269704887935209,-0.05328148302956886,-0.06605180311060381,0.006388425935599251,-0.07649223411604072
IC10-IC17,-0.10939812417895255,0.14941738585225423,0.09068276798297603,0.010192078282061688,0.04361324524432969,0.02100560999837248,-0.0773531565349593,-0.08151399961728999,-0.06132689057055045
IC10-IC18,-0.0008443310575240417,0.04721014661974848,-0.033880267227761295,0.03185176603617037,-0.008765675297626037,-0.1486235105243119,-0.09612067038798569,-0.08135316846110237,-0.11133278897307498
IC10-IC19,-0.005893723523707556,-0.15596868998441868,-0.050060987662578146,0.09095915855758964,0.16306190641628837,0.014721090371146925,0.0762267757044101,0.0790806312242901,-0.04566093915893086
IC10-IC20,0.03542624135877999,-0.08801340050297182,0.016844939158185922,-0.04087349895689116,-0.011827864141414386,0.06993997388220247,0.03232488036249635,0.09464670826362599,-0.07560660993850352
IC10-IC21,0.12265044551523324,-0.016795104892581784,-0.03427717166901384,0.038909707520967896,-0.04711424055649381,-0.0011994439207211728,0.028167304170795385,-0.08387815386635279,0.01958536056040184
IC11-IC12,0.022321593306767352,0.024680822878419998,-0.030937150161824918,-0.05725751493507806,0.04009255958856293,-0.14815730278953948,-0.0724307883409104,0.10857880115062861,-0.03893501893409264
IC11-IC13,0.042950412288006466,0.013241088340978044,0.09022185168291409,-0.18942774745703658,0.0608712130616447,-0.06167093091036346,-0.03387562616903255,0.10380163503586336,-0.07718465075603093
IC11-IC14,0.03295978933009762,-0.04414433943112261,-0.030283724471780533,-0.05978410668400613,0.021792570229554473,0.05332371300800083,-0.062253562580528415,-0.029313687327322663,-0.08121620404234678
IC11-IC15,0.030309741292915464,-0.008162502107863127,-0.05707036249472236,-0.012194159382760016,0.0823429801295719,0.058651064186608357,0.10491000329174728,0.012756818868616456,0.014406766505316637
IC11-IC16,-0.0029633597144956975,0.06346164914159166,-0.043217785415678105,-0.09918990121034996,0.04901454336511575,0.011283300204248429,-0.008495774753907986,-0.04971205545620379,0.006204934687710305
IC11-IC17,-0.08826562837599759,0.06679762729899877,0.00043118996843047623,0.17062236167247252,-0.020676111394487735,0.12430650248973069,-0.061669071302450244,-0.06996516438472655,-0.11298624670449664
IC11-IC18,0.049123757191859865,-0.005949885216928415,-0.05351500464702919,0.012053855783947262,0.07804798345531457,-0.052250174475093954,-0.0955966965124842,0.08033060849877635,0.057462631513241325
IC11-IC19,0.021410367922572972,-0.08539088684827394,0.013024785903250744,-0.016914076128953695,0.07665119405481345,-0.003018533675107309,-0.025567729315182353,0.044914534452898155,0.07323850321400996
IC11-IC20,0.019267181944071315,-0.02525263518728542,-0.0711342407372467,-0.03091306786298408,0.09799729858417763,-0.0371820032586574,0.02368066888495043,-0.013113288942232487,0.07938003207133552
IC11-IC21,0.018450156002235426,-0.07621231026094759,0.03315418560849141,0.029226596092074866,0.1728148893754208,-0.029078942231437737,-0.08074047871633283,-0.03487319601305834,0.13655972560705926
IC12-IC13,0.03003144734943045,-0.02460996222348528,-0.045662243873133654,-0.0074382190157724175,0.03249633007128382,0.032621974768086495,-0.012147608252499406,0.0077381739355210635,-0.10124956103681453
IC12-IC14,-0.0644251679114042,-0.006062571670832078,0.03961668495351936,0.01883196898721952,0.01743693480056523,-0.011455356783624823,-0.050264662872891976,0.023396137093304178,-0.012443589399722253
IC12-IC15,-0.043812379479406235,-0.011392969539647491,0.025417020395995547,0.03883920046261579,0.01843410716772568,0.05014786714997337,-0.0247258894306413,0.1028860400201135,-0.11177535084823924
IC12-IC16,0.10240358510786614,-0.05788074503019292,0.0015759292231798203,-0.0909605859789617,-0.024316625914742086,-0.11451358631544085,-0.0056210768982358226,0.09637638597198858,-0.050161214268763715
IC12-IC17,0.03321662567332815,-0.07970790451878375,-0.044467494520488565,0.037852241438726675,0.11238819355035667,0.0016257980786700465,-0.0615963930764833,-0.055191995066035886,0.06891354868934023
IC12-IC18,-0.03060459474961761,0.019348142666703698,0.025126584042800954,0.0594314285792376,0.09963920259501466,0.0172453290402192,0.03992199096107536,0.14306306286384418,-0.0022582375713918385
IC12-IC19,0.09333438686053493,-0.04553079153424342,-0.07236781708623545,-0.02274367726545988,-0.04213147421062005,0.004144504951832173,-0.15326184661933545,0.028711919535815547,0.17755184415501898
IC12-IC20,0.024040894107779483,-0.041611094695000815,0.011059104472242065,-0.027889292181047434,0.11588014969741631,0.020291498841120362,0.012095915232780413,0.06648424305711395,-0.015982850624526722
IC12-IC21,-0.02432635769804569,0.029102909371216405,-0.06603547828090182,0.016706095727923448,0.04729583085488621,-0.027917759288702135,0.05194937265323052,0.07275884575403442,-0.04492545641905407
IC13-IC14,0.05167172017734532,-0.02121407054487811,-0.05641073572400283,0.04915505462267825,-0.013431897580112082,0.040156225972795084,0.06572342859990041,0.07156684643294149,-0.04711097208093729
IC13-IC15,0.13280433646520942,0.05647396360665271,0.021048513055115695,0.03377097617672427,-0.001575924642645424,-0.11825611502321333,-0.002074576565934806,0.06763980943889426,0.033152228219974884
IC13-IC16,0.1287965574984557,0.0777790303216044,-0.0182324644342261,0.030557377339121103,-0.03620494936613964,-0.1096144639837039,0.09108350544476258,-0.03206838164492798,-0.03148216264463959
IC13-IC17,0.09545937680673902,-0.028695142990645173,0.030040973917953278,-0.0743571022720964,-0.06187823927317508,-0.14350795135230568,-0.017147326530154928,0.05252465461362433,-0.010825785899878778
IC13-IC18,0.05045967967183868,0.002679402466191162,-0.04501542971332327,0.010542232362802264,0.04720250576641684,-0.08979160907758976,-0.0349035620905684,-0.010368829840075517,-0.07893323206929495
IC13-IC19,0.04749307140557295,0.09430135448857857,-0.13239372572081065,0.04363244471031023,0.04855571594409579,-0.13343838044751877,0.0392324727458013,0.022163682447288627,0.03703727394734392
IC13-IC20,0.0583955046639925,-0.09687598495523837,0.0015557157427767338,0.041990067230551105,-0.031769748363591074,-0.05371832115113131,-0.06801543890235641,-0.03336115658547839,-0.03207817629659702
IC13-IC21,0.09022813769173232,-0.07824933743609708,-0.05187186418254599,-0.013490030081972451,-0.016560662566574905,-0.07706503780809215,-0.005196060638707474,-0.025665605932275303,-0.03635102578118931
IC14-IC15,0.08905721741999673,-0.07539329331436433,-0.01745249718460653,0.03632032303910873,-0.01597143382713796,-0.09581881145563444,-0.015177004548217281,-0.07589687085277315,0.0008071855524030834
IC14-IC16,0.051598122980082275,-0.07570587372248877,0.03711885482000504,-0.03454266303551254,-0.0219350770457364,-0.042140454104696794,0.06347675909997699,-0.010384394599535818,-0.06635587685994894
IC14-IC17,-0.13918833354859833,0.062196619811219135,-0.03598509710697746,-0.03696391967556409,0.054466302114289385,0.04721426418105569,-0.03819908268953956,0.029012405894642313,0.1189422683985696
IC14-IC18,-0.01620642137911318,0.11987821395785497,-0.06652110231445565,0.04675154618005236,0.005858561691401416,-0.01052418830235918,-0.0036846337130917047,0.03136766179936239,0.04758112250259195
IC14-IC19,0.026019514532358963,0.00855760838845463,-0.01831507031893261,0.00771973060836199,0.020580573222127457,0.03764718353834156,0.09344262012923424,0.05110569651572797,-0.019959194346665484
IC14-IC20,-0.016784042073791056,-0.10408591324163635,0.007644655563900928,0.05734107746965747,0.05124458821843661,0.04405226555677464,-0.02813469995156583,-0.011131712066323221,-0.033648797052795235
IC14-IC21,-0.03058624024855351,0.05748626852437128,-0.0030753621514674934,0.00976686942394245,0.005418370499418016,-0.13237330523137025,0.03393033365121859,0.07820597608634926,0.0023532079494743767
IC15-IC16,0.008886148651472647,0.030985825527058194,-0.03643445618632658,-0.07323396229292989,0.042409443553647584,-0.1034591150025574,-0.12556778039566713,-0.03398406216475329,-0.07332791798344655
IC15-IC17,0.03276639247115048,0.00766095383949426,-0.05448968776907654,-0.07892614402950185,0.0013163901362139123,-0.004162577478702717,0.07770369545095153,-0.10988350410501758,-0.030468229820747667
IC15-IC18,0.055560923719941514,-0.040741232160796614,-0.024837431498437743,0.06211113573540877,-0.03318314732656877,-0.048269116343458804,0.07768641075845423,-0.0043617540048622346,0.009638719063250216
IC15-IC19,0.052626562575643826,-0.0013781140857495994,-0.04703296297317187,-0.15662635970731592,-0.046330841102725284,-0.011545369833821961,0.02740274013021226,0.004597150581314333,-0.100489841977474
IC15-IC20,-0.005311367820676071,-0.04332455589920067,-0.029077867259871406,-0.020776173506385578,-0.012015291148564589,-0.020287206596854842,-0.11510830330810537,0.10767412632048756,-0.08835334197147159
IC15-IC21,-0.0403796009492197,-0.04586959546628138,0.07313937634778281,0.004121660995215079,0.013664777502838971,-0.039575631165494875,-0.10307476418923427,0.10595581933083822,0.014690893041392263
IC16-IC17,-0.026724029812003183,0.06147956543556657,-0.06306951876743255,0.19581639979062332,0.09383819706902259,-0.01788040443490338,-0.11359771510672136,-0.04607344791866417,0.002857464859880191
IC16-IC18,0.024995878916594202,0.014740084392835475,-0.054411336833571126,0.07138206615288584,0.0077868474112594436,0.012026017600462438,0.02437075053279409,-0.05456307918517726,0.03864948195571945
IC16-IC19,0.011982199370066499,-0.043836399864268814,0.0001359929394550783,-0.01543052825908336,0.03288179641343125,0.06828684851799377,-0.06489823239459323,0.03929202001794754,-0.04715753071535712
IC16-IC20,0.005681131952262818,0.03393651749830563,0.03157900620597187,-0.0162820422043861,0.10444253873175387,0.07297492936295015,0.06349845942529082,-0.013040488737872825,-0.05204731209397778
IC16-IC21,0.08119066131924206,-0.04906863364255387,-0.10524763539888386,-0.028015312005488235,-0.010771604199774052,-0.09396231108530138,0.03506089408788405,-0.0906735362934576,-0.07534685266202368
IC17-IC18,0.008247491048718488,-0.013385856286156565,-0.1037421708162527,-0.0025663405125733135,0.004460363036154991,-0.04354418504703408,-0.002386715196322928,-0.0350612429847692,0.007996522008988807
IC17-IC19,0.1019814029746075,-0.03512659951509111,-0.07968278246344801,-0.026054215811698308,-0.003367607871836396,-0.07002556350454094,-0.0037249974037239205,-0.09681999812730986,-0.043901307320477416
IC17-IC20,-0.017975258289733658,-0.04465006821090702,0.02910562511003747,0.00937588911675541,0.04255414791511562,-0.03713860973071128,0.05914571367675594,-0.09781579823182396,0.0038163195857914612
IC17-IC21,-0.0295860841973234,0.0038813674078537076,-0.1253861608720808,-0.027945243226695872,0.0070532092719792295,-0.05528742915797992,-0.015693292388288663,0.19801810768977177,-0.05453645351540242
IC18-IC19,-0.03138236760753625,0.0464782508904079,0.0266575514302841,-0.03550172866733125,-0.0718986088805071,-0.04350956072352647,-0.08596510320103154,0.07151589865718713,0.0642871517156397
IC18-IC20,-0.010364803621596667,-0.028379062996975894,-0.15207783279628062,0.025654886433362275,-0.02354115324246925,-0.02129817510531214,-0.04987949245414572,0.17114083255655035,0.01287222619020167
IC18-IC21,0.009980290758702876,-0.0341569000020788,-0.0983505977445681,-0.05641896765433106,-0.01093748188789767,-0.020287087302316684,0.11785551280819513,-0.016260956751365133,0.05703735188958056
IC19-IC20,0.008663939937536804,0.06877279270351161,-0.08840917326719043,-0.016298681535734404,0.06306511356249678,0.021797172696177862,-0.08805984571832472,0.007510807903029542,-0.04019536560386826
IC19-IC21,-0.01153997705542884,0.034685719736211935,-0.08201948313071987,0.021974112400314008,0.009004964107595088,-0.036025963529746886,-0.07448958979392524,-0.01070786438081306,0.05674559708573356
IC20-IC21,0.03918017088854287,0.04254834523977138,-0.01133703877674642,0.024840634500477826,-0.010060238072177527,-0.02364782262193117,0.07099708805518014,0.13171026695893653,-0.011787569437856494
sex_1,0.07104200360180452,0.06758653552107453,-0.05148553310004361,0.01851430956092406,-0.037043944199218956,0.17013207097401215,-0.03195034125610471,0.09094472107377109,-0.07202852297414529
assessment_centre_11026,0.03670193602183506,0.0347783168798505,0.04546693134296818,-0.038752703617680836,-0.06575546530509412,-0.12544227133472133,0.15506487885876474,0.04230506814044881,0.053804757900051584
assessment_centre_11027,0.010478434730540824,-0.010747185437960152,0.029962877691335262,0.009617307122695684,0.0010427915488482357,-0.06396583838150026,0.028101249792457796,0.17868205402900486,0.19456967013348828
