,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6
lh_lateraloccipital-rh_middletemporal,-4.890082437036671e-05,0.03554726646013145,0.0029299695665984254,0.00872765798333699,-0.028303958493675327,0.014327203019857694
lh_lateraloccipital-rh_parahippocampal,0.020631355827352402,0.0017935511727497136,0.011017214351922934,-0.0026434197462650534,0.005752503196756911,0.0108520081983725
lh_lateraloccipital-rh_paracentral,0.01717658715969793,0.002716090209069324,0.03773816250854597,-0.02629336283603408,-0.025855456713624863,0.03126589013995116
lh_lateraloccipital-rh_parsopercularis,-0.0011903641950390148,0.026625167070201235,0.013620694080744152,0.006207078679097314,-0.03679845697502086,0.007789794683189663
lh_lateraloccipital-rh_parsorbitalis,0.00896292637992152,0.027291698187103357,-0.0023068035480424344,0.02819190210646252,-0.014418859043591747,0.01747238356189101
lh_lateraloccipital-rh_parstriangularis,0.011877564707746912,0.006295963198297959,0.04126441830424182,-0.007041788341624188,-0.039270461294606304,0.010541413270567646
lh_lateraloccipital-rh_pericalcarine,-0.01025227010163183,0.01365080489487812,0.02262169009980371,0.012427874539057594,0.0013733612100566479,-0.011741507879973325
lh_lateraloccipital-rh_postcentral,0.023885825508292293,0.0008860841373183816,0.020003787305792352,-0.030271846371874925,-0.03253742522337087,0.026231254796013456
lh_lateraloccipital-rh_posteriorcingulate,0.02372356219282332,0.00791293500688529,0.01024226658900921,-0.02164704159035892,0.01752685627085864,0.015292407740872099
lh_lateraloccipital-rh_precentral,-0.007353251844227817,0.03131708124989132,0.021105241769633538,-0.0042719325430754344,-0.019442257176439097,0.015815150280270543
lh_lateraloccipital-rh_precuneus,0.007358189793323779,0.02422297322339978,0.0032571899347275317,0.019197799923827138,-0.006362701956810072,0.013353578286086772
lh_lateraloccipital-rh_rostralanteriorcingulate,0.035205994553641984,-0.0003091122976742855,-0.0035573535925309133,0.029287992348610542,0.006921037309277507,-0.029113032025156624
lh_lateraloccipital-rh_rostralmiddlefrontal,0.019336060074462685,0.004771844475051041,0.03901411849908555,0.01275756568153109,-0.02488830320790531,-0.0062105063547496465
lh_lateraloccipital-rh_superiorfrontal,0.002317234295777332,0.026050316268734948,0.02546004974698929,0.023847629529463944,-0.0036875245911219424,0.009824754762157767
lh_lateraloccipital-rh_superiorparietal,0.0209956304746373,0.007144377089039272,0.029507124155473505,-0.012978314254897925,-0.040273561258879494,0.013085814710152077
lh_lateraloccipital-rh_superiortemporal,-0.010659465986278184,0.05162539992043906,-0.010428874079856314,0.021803013612103156,-0.03795173441909975,0.01973717893561363
lh_lateraloccipital-rh_supramarginal,-0.0014645767190279413,0.03495856399422308,0.0072048629115882765,0.027598495941751847,-0.008989404604679254,0.014669137929595507
lh_lateraloccipital-rh_frontalpole,0.03404953098406286,-0.007593661323527482,0.01687365710578247,0.031006173262018943,-0.02052762508942367,-0.011321126625291448
lh_lateraloccipital-rh_temporalpole,-0.0013470011350382352,0.03581792893203236,0.013493416269396732,-0.021806276366426573,0.022064653790863465,-0.020025748100974856
lh_lateraloccipital-rh_transversetemporal,0.029877829879563982,-0.008321907462650468,0.023902441123088154,-0.014677325517800509,-0.013968534163709287,0.01332084234938233
lh_lateraloccipital-rh_insula,0.012238012265654519,0.015711680100650428,0.015390238740389672,0.004390683545656416,-0.0005354614952245265,0.009883084307031836
lh_lateralorbitofrontal-lh_lingual,0.007104232671416089,0.0199889938545203,0.034202049516576696,0.009369585211694972,0.0061320065234430916,0.0012035358924025793
lh_lateralorbitofrontal-lh_medialorbitofrontal,0.021664417625548688,0.005241918818897636,0.003654817645891778,-0.008888846065973918,-0.005392028714753754,0.015401104746241533
lh_lateralorbitofrontal-lh_middletemporal,0.026578642395623363,0.009673437159080705,-0.01259803178795687,0.015236374978832855,0.010625402654063192,0.030314348608251596
lh_lateralorbitofrontal-lh_parahippocampal,0.014941099598287546,-0.005826513916280705,0.0104864590568774,-0.018496591731785705,0.016093754712614518,-0.009397540527198538
lh_lateralorbitofrontal-lh_paracentral,0.031738872936289464,0.002175181777084094,-0.0009122908918945925,0.0017095656332719237,-0.00917708814891626,0.028991291454188557
lh_lateralorbitofrontal-lh_parsopercularis,0.028762778674834098,-0.0018589592500158206,0.005569161934973959,-0.001958236928013137,-0.014846366494357166,0.028913008865103607
lh_lateralorbitofrontal-lh_parsorbitalis,0.019996097261226527,0.017914938811225297,-0.01247705878261108,0.013099450536265904,-0.012789292333197463,0.009309638363764356
lh_lateralorbitofrontal-lh_parstriangularis,0.02786474416076968,0.0001622653882864985,0.002430433850421278,0.0009182268921469693,-0.004611172418623097,0.02089162539656637
lh_lateralorbitofrontal-lh_pericalcarine,-0.0022921768395434933,0.022523745928894924,0.039887309520087545,0.012792623042853914,-0.0172949493992182,-0.0035857813251206623
lh_lateralorbitofrontal-lh_postcentral,0.029171836572774248,0.0003836194440392795,0.015440492328700659,-0.02193208002546187,-0.020355345095835378,0.053366449226845136
lh_lateralorbitofrontal-lh_posteriorcingulate,0.019748188701497343,0.019066205345972476,-0.016192156484437923,-0.03202561580549696,0.019592559262135625,0.021544149399312658
lh_lateralorbitofrontal-lh_precentral,0.037169293385717325,-0.011730045386327593,0.007827858139019843,-0.008662243862633503,-0.018638563654868746,0.041777344411969314
lh_lateralorbitofrontal-lh_precuneus,0.03202514924928094,-0.002520239719787481,0.0023058941584146865,-0.0030109613665815285,-0.013853574134769384,0.05091642085826263
lh_lateralorbitofrontal-lh_rostralanteriorcingulate,0.041611750441449304,4.4954957773354276e-05,-0.014370725647984197,0.012125990153458733,0.028948317023235366,-0.013734164542622778
lh_lateralorbitofrontal-lh_rostralmiddlefrontal,0.030997149715570396,-0.007670444887152034,0.01834440097049678,-0.022570955741669986,-0.01734359307440751,0.023527972559926023
lh_lateralorbitofrontal-lh_superiorfrontal,0.026229007746954965,0.005194380506102494,0.007508207764157625,0.015311605136551476,0.0017882406586614975,0.034615094289004035
lh_lateralorbitofrontal-lh_superiorparietal,0.01408578377609791,0.01686438902281291,0.005063225508009279,-0.024303639520903916,-0.054282320008203,0.02702611215467063
lh_lateralorbitofrontal-lh_superiortemporal,0.03577510896525113,-0.001201417276737012,0.008162758102551649,-0.0061807932283532855,-0.02065336838031579,0.04825993413397796
lh_lateralorbitofrontal-lh_supramarginal,0.04109255875374994,-0.02228237086628739,0.020659015902098482,-0.016988307481037104,-0.01767660145224783,0.039932357755800445
lh_lateralorbitofrontal-lh_frontalpole,0.02879355165804801,0.0026258347448596506,0.006855014177060685,0.02530098765670773,-0.01366741089136049,0.005708294452354614
lh_lateralorbitofrontal-lh_temporalpole,0.0071502566696945765,0.02907952834928262,0.01595694842523906,-0.027855528197167922,0.027699295616826696,-0.017971124181510145
lh_lateralorbitofrontal-lh_transversetemporal,0.03601761558646569,-0.021570019081520602,0.027984113634362737,-0.004221136542992693,0.008265894874778395,-0.01665732055577833
lh_lateralorbitofrontal-lh_insula,0.012061060362488083,0.016807708136990143,0.010049583688257192,-0.01293018562735896,-0.018506093059491385,-0.02383481067618713
lh_lateralorbitofrontal-rh_bankssts,0.029459399408697465,-0.006532920078398748,0.002909331863367439,0.010780606164793293,-0.0032788483846425934,0.04472105547511353
lh_lateralorbitofrontal-rh_caudalanteriorcingulate,0.005093190570110055,0.02274646176901697,-0.01982023329550293,-0.048234077124068464,0.009219894254442225,-0.020980254333792425
lh_lateralorbitofrontal-rh_caudalmiddlefrontal,0.025607860892733824,0.0027153215441229226,0.0005287261582602975,0.0010350203554964977,-0.022315618562685106,0.006905232338771988
lh_lateralorbitofrontal-rh_cuneus,0.0069342618276566625,0.005773119277323838,0.06331958969287878,0.005489425729603133,0.023791922294298724,0.022079807268069823
lh_lateralorbitofrontal-rh_entorhinal,0.01759642632577139,0.004677604623735157,0.014063694772950233,-0.002984750702537236,0.026312562769469784,-0.015541164154153825
lh_lateralorbitofrontal-rh_fusiform,0.024127366555722323,0.010354979254390427,-0.01822351551411891,0.027932126799651538,0.028786852230079228,0.013898689032640908
lh_lateralorbitofrontal-rh_inferiorparietal,0.03702791759450554,-0.014634283000453841,0.009066641234931769,-0.013706142041286676,-0.011828210997916144,0.03625143855044217
lh_lateralorbitofrontal-rh_inferiortemporal,0.03356508729313441,-0.0020299184563758897,0.005210344820461765,-0.007125859829700772,-0.009094341552870921,0.01934029423810411
lh_lateralorbitofrontal-rh_isthmuscingulate,-0.0015560481806429927,0.01780598965305311,0.020493683197751536,-0.04170069394647519,0.01839188348228149,0.011040110219209554
lh_lateralorbitofrontal-rh_lateraloccipital,0.020671285376842676,0.007341711421084138,0.021268136521278055,0.007076797770666991,-2.5493531633149194e-05,0.012106508825353739
lh_lateralorbitofrontal-rh_lateralorbitofrontal,0.03499984287754741,-0.0067709019153929205,-0.003231471961703866,0.0035003960809875875,0.0014264708527861852,0.024957943297442088
lh_lateralorbitofrontal-rh_lingual,0.001608085252701437,0.019359078884533462,0.040828158501283844,0.00013912164096929603,0.0009171242318143753,-0.024112118394586962
lh_lateralorbitofrontal-rh_medialorbitofrontal,0.027050622330615285,5.5639740003812595e-05,0.006161108009543561,-0.004677654882875652,0.005896820665541171,0.03689100433053366
lh_lateralorbitofrontal-rh_middletemporal,0.03410568408541644,-0.0027681963004140067,0.004617545245479,-0.006360136791674611,-0.0038370804320619796,0.039555328456537885
lh_lateralorbitofrontal-rh_parahippocampal,0.017440383405077867,-0.007801217651524831,0.011986272626446073,-0.016295461580470686,0.02010309393849331,-0.002203735557651057
lh_lateralorbitofrontal-rh_paracentral,0.030992865746944234,0.0010984676123314233,-0.002438327720413511,0.004563590488932325,0.005969957799428735,0.03847015716410727
lh_lateralorbitofrontal-rh_parsopercularis,0.02231448918728847,0.008924507683432724,-0.009816418990163589,0.007088269482834177,-0.014943866393157996,0.022141584418036837
lh_lateralorbitofrontal-rh_parsorbitalis,0.02334887657533037,0.013719568003953594,-0.010570248279005073,0.012697481780329135,-0.006322493541708133,0.0210050325659169
lh_lateralorbitofrontal-rh_parstriangularis,0.02504021811264415,0.002955084133035792,-0.001143468027345778,-0.0013555926602929424,-0.007067795790176017,0.007633945781952584
lh_lateralorbitofrontal-rh_pericalcarine,-0.007482632030666672,0.018485827265759803,0.045641222052367245,0.008005145784011267,-0.005971694708065179,-0.008578244499379337
lh_lateralorbitofrontal-rh_postcentral,0.021099245356149886,0.008134575033420511,0.006992433079080157,-0.015829723862604773,-0.0044474091646456715,0.03854319859576919
lh_lateralorbitofrontal-rh_posteriorcingulate,0.016951721948113643,0.013174289064459756,0.0009669022854249854,-0.0570868210726082,0.011235180193622341,0.005394711931012032
lh_lateralorbitofrontal-rh_precentral,0.03343626261069924,-0.005513214934388303,0.0008059129853811775,-0.005203324227644426,-0.0225283061382019,0.022935489606089113
lh_lateralorbitofrontal-rh_precuneus,0.03392236474074375,-0.005693848826456134,0.007508015361608,-0.005017399152181747,-0.012449378326540968,0.04391858624216259
lh_lateralorbitofrontal-rh_rostralanteriorcingulate,0.04206478157535538,-0.006183637543962603,-0.008451393861978039,0.006793387375228026,0.0045514690953450355,-0.04113861059865235
lh_lateralorbitofrontal-rh_rostralmiddlefrontal,0.025969382747403902,-0.0012948168011382016,0.018948179566582013,-0.024706739799235503,-0.018603862123674732,0.014322187605121836
lh_lateralorbitofrontal-rh_superiorfrontal,0.029863395766623342,0.002953533214043855,0.004242915579342431,0.01723682129169367,0.0025808355430495243,0.04936768057638716
lh_lateralorbitofrontal-rh_superiorparietal,0.010278773357958694,0.02304346701498093,-0.003959216454836876,-0.014227592321956594,-0.04026243607494057,0.020278637651753594
lh_lateralorbitofrontal-rh_superiortemporal,0.034413869299072225,0.003984386589286873,0.0017207412088048055,-0.0033925501132234677,-0.021100297494356445,0.04992048488032157
lh_lateralorbitofrontal-rh_supramarginal,0.04090043666198939,-0.01882094315479681,0.018490980403047978,-0.01764852064654869,-0.021008631181518512,0.028135851047936013
lh_lateralorbitofrontal-rh_frontalpole,0.03267932418487359,-0.0012225650913215325,0.0079078703445655,0.026774442487571593,-0.0015562291493549096,0.014050411972303771
lh_lateralorbitofrontal-rh_temporalpole,0.0033879395656478983,0.03233713773001373,0.013923633318753157,-0.024705150603757484,0.034776978296438,-0.0028177758138963165
lh_lateralorbitofrontal-rh_transversetemporal,0.03397763986276244,-0.01480325559160181,0.01709341039672743,0.0001196752907249617,0.011528651352971018,-0.036327056690007846
lh_lateralorbitofrontal-rh_insula,0.020323737379075738,0.008647986680691645,0.017822682986945435,-0.015134262717470153,-0.014312617500171133,-0.007022928442038587
lh_lingual-lh_medialorbitofrontal,0.0126795838502426,0.023731582812854778,0.023028613808228123,0.02532806990968945,0.011355572700200479,-0.005596409966533569
lh_lingual-lh_middletemporal,-0.002430451041676502,0.036613440222324135,0.025475153576468523,0.014347470251930509,-0.0048377982484497685,-0.002072518063455905
lh_lingual-lh_parahippocampal,0.00925480152650962,0.015143702789638988,0.017794312378985933,0.01541516207678415,-0.0076709063963035645,-0.018256723410872953
lh_lingual-lh_paracentral,0.003103939967601897,0.021938130687869203,0.04394299678338514,-0.004067326872406102,-0.005548690170306425,0.010907364550048827
lh_lingual-lh_parsopercularis,-0.00860776355494026,0.03735640282474576,0.033135040800243855,0.008261501181156383,-0.015497269895460925,-0.0029955685015413402
lh_lingual-lh_parsorbitalis,0.00042719684671472174,0.03401492075212492,0.028568775430315302,0.009789539693306282,-0.019219690938325703,-0.007171899530623334
lh_lingual-lh_parstriangularis,0.0023076139330244806,0.025586560209793458,0.047707653047923695,-0.000544066442296228,-0.01657551314192665,-0.0012663087158175618
lh_lingual-lh_pericalcarine,-0.0034077682715210472,0.017447351518345044,-0.004641629287672638,0.022763284556683337,-0.006713475598668391,0.008995123960280241
lh_lingual-lh_postcentral,0.0008464079722455355,0.02229345513994353,0.04622940943062083,-0.010261118394876577,-0.019295368976925457,0.0035302728504065604
lh_lingual-lh_posteriorcingulate,0.02449109440805111,0.003135166542137016,0.015823200000975764,0.030353719430907287,0.03296810294778419,0.01800092162029673
lh_lingual-lh_precentral,-0.017228075393734586,0.04730908136100221,0.027788277259109713,0.00323638287594171,-0.002900523047260951,-0.0011077407724417543
lh_lingual-lh_precuneus,-0.004823602872368996,0.036901433996471604,0.02352015193497984,0.020677185701707478,0.004831853655199581,-0.01498639767635624
lh_lingual-lh_rostralanteriorcingulate,0.029289430556134918,0.010090632837791137,0.006032263388483489,0.03925737040527058,0.026860541106244185,-0.01122206749000028
lh_lingual-lh_rostralmiddlefrontal,-0.0070842409558518745,0.03862001647478582,0.038095625809021386,0.02570513341490363,-0.0010683406489948785,-0.01986131277243425
lh_lingual-lh_superiorfrontal,-0.007700600709079963,0.043263650013911414,0.037610186465009576,0.027658993748900337,0.008524097404180307,-0.008311774703124167
lh_lingual-lh_superiorparietal,-0.00865092946247889,0.03912720028571017,0.02773699784554049,0.014597948720158765,0.0037549829860645647,-0.009126183843774434
lh_lingual-lh_superiortemporal,-0.004187311761473294,0.04265507093309073,0.02651694709281887,0.006296675116188657,-0.03021033030774061,-0.003513703449397737
lh_lingual-lh_supramarginal,-0.003444540303155024,0.034491022088443936,0.03854500131912603,0.013443548183585164,-0.010299444584339887,-0.015119352393899565
lh_lingual-lh_frontalpole,0.0097144665901564,0.017143983244042437,0.027764563026784917,0.025325102751212938,-0.018343103674095276,-0.01777985242855774
lh_lingual-lh_temporalpole,0.0015205149302963388,0.0393667185470157,0.019101598785929357,-0.0063236147437839285,0.03590388975722388,-0.010219774931938777
lh_lingual-lh_transversetemporal,0.021820274000875516,0.010735472458997267,0.012461842343994067,0.00262379192332322,-0.004711212250110249,0.018314147582450636
lh_lingual-lh_insula,0.009171769173322561,0.029072401385379445,-6.242777552630302e-05,0.020791028651142848,0.020026336650950487,-0.0034491394322971125
lh_lingual-rh_bankssts,0.008272529694597023,0.02407318859014674,0.014497076583146409,0.018294326736243257,-0.017718141406078088,0.02958482871532015
lh_lingual-rh_caudalanteriorcingulate,0.027885356644245445,-0.004682136513432959,0.015568366718441947,-0.007423028492265328,0.013750238651021313,0.012116424344990809
lh_lingual-rh_caudalmiddlefrontal,-0.009522167235481273,0.03984839407682654,0.026432100058545543,0.01897394242673206,0.0009330824281080798,0.00023457226419477394
lh_lingual-rh_cuneus,0.015950181094372545,-0.008188909747949159,0.03687688037854543,-0.02359914769928701,-0.005852979551499862,0.007346974457087432
lh_lingual-rh_entorhinal,0.007129980332758939,0.016939680777849023,0.03003895436793043,-0.0037239397187292657,0.0017871805417871253,-0.029006050560526016
lh_lingual-rh_fusiform,0.003940706280106883,0.032976428766658926,0.00542621266962066,0.03047269520331872,0.008627597867329575,0.005695124041844299
lh_lingual-rh_inferiorparietal,-0.002077048277037741,0.028937875112703574,0.03744615446867897,0.010972305434311358,-0.014013531152829226,-0.010661858483404
lh_lingual-rh_inferiortemporal,0.0050237313955953,0.02574895189893674,0.025593613592733058,0.010128279394422249,-0.005969174482301476,0.0015240118606947093
lh_lingual-rh_isthmuscingulate,0.012272617937181098,0.011990670177002683,0.0015886853311041236,0.035005847800795284,0.023437452675309813,0.013927446257474326
lh_lingual-rh_lateraloccipital,0.007397458655603196,0.009807468331750604,0.02252824285140509,-0.0033217832257449956,0.004059797946143761,0.020363260220067014
lh_lingual-rh_lateralorbitofrontal,0.014526757991026462,0.015381350181945379,0.028865904367449405,0.011890263829721385,0.003911233001570587,0.0186223632914385
lh_lingual-rh_lingual,0.004956907499197957,0.01755739676357322,-0.012487837831436914,0.0193769991691787,0.031920505179259,0.02634806984477939
lh_lingual-rh_medialorbitofrontal,0.016894365708339444,0.018455302930537335,0.023829568466358433,0.02148551596257473,0.00145394242020142,-0.0030526874960674897
lh_lingual-rh_middletemporal,0.0010436462812753915,0.031234167038401327,0.02584131132721838,0.00939315008490686,-0.014295860653604098,0.00881625838746658
lh_lingual-rh_parahippocampal,0.01465031954972299,0.005119783273376453,0.029542004417748558,-0.0004437110897019612,-0.018017316193257565,-0.0029498868773302003
lh_lingual-rh_paracentral,0.006774939375713835,0.017645738773837235,0.0430199970760689,-0.009770416706789214,-0.010584191668294779,0.0336480256624505
lh_lingual-rh_parsopercularis,-0.007224038311845436,0.03735067010550561,0.020491193236374935,0.01561749473038453,-0.01720125979645407,0.008248191514667113
lh_lingual-rh_parsorbitalis,0.0011681849293477102,0.031869669258245914,0.02640071062554396,0.01283272752673341,-0.018468003387999785,0.0001857753558975927
lh_lingual-rh_parstriangularis,0.0005064229834177552,0.025116285812074857,0.04260981514599262,0.006479690592791921,-0.014269458790889799,0.013391207421243853
lh_lingual-rh_pericalcarine,-0.005615919461608927,0.011747808722963252,0.005486665174023917,0.012519038954217276,0.0023913455045232353,0.0036936729186999016
lh_lingual-rh_postcentral,0.000497873731256987,0.027996781650486868,0.023561404305486564,0.0066224022010387676,-0.008465072339244222,0.03172273386285774
lh_lingual-rh_posteriorcingulate,0.01695777919087406,0.01738414365310461,-0.006482723299644263,0.04605721302013309,0.05495282912409581,0.04450388696631801
lh_lingual-rh_precentral,-0.012471626617059126,0.040062904405836014,0.0290261519683078,-0.0013353714628230838,-0.014075605698002622,0.008032915074616773
lh_lingual-rh_precuneus,0.0014131942440804316,0.029935682928730067,0.023659659206577085,0.009509956892524587,-0.01040945705314904,-0.009959508416421525
lh_lingual-rh_rostralanteriorcingulate,0.03014880033198389,-0.0007590750788929328,0.010804047817662992,0.03855114245298075,0.017478005080763147,-0.011037186771730626
lh_lingual-rh_rostralmiddlefrontal,-0.0024144042067364307,0.030996375997703662,0.03543831712982207,0.023576821567763074,-0.00681031227259223,-0.007020188644207746
lh_lingual-rh_superiorfrontal,-0.002889992346637129,0.03520245217422418,0.03655412960244565,0.023713001758092347,0.0031536735289397293,0.004936724536758234
lh_lingual-rh_superiorparietal,-0.0008486547998959946,0.02812944137978275,0.03178346526883607,0.004667076423173166,-0.011370479097473655,0.0016266504695356394
lh_lingual-rh_superiortemporal,-0.006654187689086713,0.04714719528079227,0.014004236083189334,0.01689161924103829,-0.02699517098964624,0.010474590522354431
lh_lingual-rh_supramarginal,-0.005518316457586548,0.038132633334130764,0.02757805310543402,0.01707704136798077,-0.011901009645050382,-0.005640871445327284
lh_lingual-rh_frontalpole,0.015976014785043905,0.011588838309732266,0.02743238747725992,0.026905249012574566,-0.011250848093875325,-0.0018406654185535636
lh_lingual-rh_temporalpole,0.0005738177310218735,0.03595734580397093,0.022454234179780964,-0.01377044586484813,0.029264845336195482,-0.006893043475129271
lh_lingual-rh_transversetemporal,0.02379955132412127,0.005227773700476602,0.015645837742387723,-0.0019779539849961703,0.0013657655384046185,0.029561602780196213
lh_lingual-rh_insula,0.01678501108076679,0.022506855113437394,0.003920185621295317,0.02550960433894909,0.028462821262821722,0.029057288987329667
lh_medialorbitofrontal-lh_middletemporal,0.02143412981032252,0.015249965842397642,-0.0059248688087404555,-0.01722101597710448,-0.03257819720398596,-0.020708880594797086
lh_medialorbitofrontal-lh_parahippocampal,0.021145757646374386,-0.0036488676791708538,0.021153269786107272,-0.026349602112370987,-0.004706273761235635,-0.021796036170176388
lh_medialorbitofrontal-lh_paracentral,0.0258421412848957,0.02149565634201039,-0.026070766300558365,0.031268074356828386,0.013415718736642364,0.023146834402815692
lh_medialorbitofrontal-lh_parsopercularis,0.010514588342888,0.023279115627022,-0.014321790555394774,0.003910885238409398,-0.01211373193043826,0.005179117761615835
lh_medialorbitofrontal-lh_parsorbitalis,0.003952668077892945,0.02806474209291941,-0.029290575675545574,0.018333195415839342,-0.021043438612979415,-0.019997625181029845
lh_medialorbitofrontal-lh_parstriangularis,0.015979999748202744,0.021278414744890766,-0.021760126627066285,0.012176828749926942,-0.0058984361757876,-0.012622533199205149
lh_medialorbitofrontal-lh_pericalcarine,0.0035586852130644335,0.02274005760431757,0.020142434012126,0.03375158913458985,-0.00571874895342252,-0.011919405558132923
lh_medialorbitofrontal-lh_postcentral,0.025450089328879412,0.018658256121082368,-0.017265416109129978,0.012730609708845769,-0.0040630677728820935,0.023247157964249664
lh_medialorbitofrontal-lh_posteriorcingulate,0.03893766745266508,0.0025281550722616947,0.0031945650644640638,-0.024034444487361323,0.013907293717153298,0.014857548745528332
lh_medialorbitofrontal-lh_precentral,0.016546266178191313,0.029000552329023897,-0.021046240735777634,0.006800375091988356,-0.0073286768070839415,0.0004606462213596026
lh_medialorbitofrontal-lh_precuneus,0.023039730503197443,0.016324738385038336,-0.029688188458785573,0.019739081036505002,0.00024559659678937204,0.0047695520119799
lh_medialorbitofrontal-lh_rostralanteriorcingulate,0.04403372787119906,-0.006588324775493356,0.006391242502248057,-0.002912872121515243,0.008482259404954267,-0.017074727766290494
lh_medialorbitofrontal-lh_rostralmiddlefrontal,0.026888546034422166,0.006683994924629287,-0.007785075987680463,-0.004838817570441621,-0.016977579528232995,-0.028667026798795216
lh_medialorbitofrontal-lh_superiorfrontal,0.009973377771848648,0.021235528346962854,0.002541096136859599,0.0035009695998515205,-0.010789896330238316,-0.0104340479208354
