,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10
lh_cuneus-lh_superiortemporal,0.036481857331802564,-0.03194033877218812,0.018301306840914393,-0.02510451757868683,-0.013220768651380787,-0.019383646544180462,-0.021660966111347636,-0.026385565518090306,-0.015085480188653102,-0.008185860053700303
lh_cuneus-lh_supramarginal,0.03974876189433487,-0.03836881874626968,0.013742168559460314,-0.025115024898377962,0.008307721728363478,0.002319860396005881,-0.009636702566110919,-0.00750463482409898,-0.006093354093439442,0.004250899277976105
lh_cuneus-lh_frontalpole,0.01919710971502916,-0.02394692228867388,0.01322346095027721,-0.021602972695238493,-0.010974282533059583,0.012989267938838239,-0.003615954970102034,-0.006189511919694039,0.01757089447924454,0.029512845440745512
lh_cuneus-lh_temporalpole,0.019028601186922886,-0.01998138748881803,0.00882823124588721,-0.025245796142035388,0.01213035477709489,0.002332778324953614,-0.001832474764573514,-0.033964919050049724,-0.0038480943118200353,0.02229216405701439
lh_cuneus-lh_transversetemporal,-0.008296244644782909,-0.04428808074110759,-0.0005064789119088771,-0.02351061405679843,0.01980646145485281,0.036579335717977585,-0.0016371579617728057,-0.017920400050870353,-0.016243866388599343,-0.00797993848808298
lh_cuneus-lh_insula,0.01661029768377407,-0.01784755408496556,0.0331237688540532,-0.00613840261093227,0.013776118971786747,0.024092973185174414,0.0242700920911852,-0.0055362027748505575,-0.013447578249537987,-0.008789672005337971
lh_cuneus-rh_bankssts,0.02505937136741041,-0.00791601611913986,0.019833270263984848,-0.019389422887852045,-0.005542664430967049,0.02716337955040102,-0.019172052106699696,0.0141445386900278,-0.000755811101468465,-0.0024370140044376715
lh_cuneus-rh_caudalanteriorcingulate,-0.0051598578170945035,-0.017319708938393436,0.009497742029954334,-0.020236570398597935,0.010169967299833625,0.01834341991971486,-0.009294136476768926,-0.006918130106528879,-0.016930463685358704,0.007504841285772666
lh_cuneus-rh_caudalmiddlefrontal,0.04664167957132813,-0.018135878375554287,-0.0017850225861805078,-0.03399034068376277,-0.003675356601522532,0.028343927102547562,-0.004527316912744355,0.04343684161547469,-0.004846251391285887,0.02436243442800379
lh_cuneus-rh_cuneus,-0.00970693293299487,-0.02240155197808763,0.0034957899457697394,-0.003191483957228603,0.018260743192698003,0.0011291031976576396,0.019882574330417888,-0.0037513878337379286,0.012617914274188917,0.008651888419492007
lh_cuneus-rh_entorhinal,0.029114395026015698,-0.0008655486289067299,0.02214447605433331,-0.014438354919040275,-0.00737285261795613,-0.0039881816144320395,-0.029913768054055143,0.015208903277548229,-0.011175141385912768,0.03283311207954863
lh_cuneus-rh_fusiform,0.022481303839968526,-0.0165018621326068,0.0389279928784675,-0.0099323232188875,0.00463489073250883,0.008323887498128044,-0.027545038761663063,0.016513335571110493,-0.023765604726025874,0.013351540382992369
lh_cuneus-rh_inferiorparietal,0.04213182346277936,-0.018046053676192404,0.020783034445344347,-0.019883964977545025,0.0029116655307898417,0.009705239370260786,-0.0388385785644328,0.021012106952218185,-0.024247881891576173,-0.01169603868954353
lh_cuneus-rh_inferiortemporal,0.016778454568248877,-0.04079118569002153,0.02613842919735529,-0.01399491403089136,0.010949631009835618,0.01824584535311773,-0.017863457567522965,0.020494695254951248,-0.022781509122460356,-0.004337990366560973
lh_cuneus-rh_isthmuscingulate,-0.00276142017860099,-0.042509286489153336,0.02415580828612049,-0.004900746032202008,0.01663946344905033,0.02119607353610036,-0.010948717917369954,0.0011660697220955984,-0.04285310656224319,0.006320909397711068
lh_cuneus-rh_lateraloccipital,-0.0002844005173166958,-0.045317594678272635,0.019324075193299255,-0.003281393161876172,0.022526804396442182,0.02260577320551362,-0.021090454579366032,0.029485627845915966,-0.023102026480201793,0.015665838353548046
lh_cuneus-rh_lateralorbitofrontal,0.004799693545210276,-0.06089417932830149,0.008805169924482556,-0.026367174094932895,0.011868026755627138,0.04253811262324913,-0.0035023221140954262,0.025413935882001124,-0.010372497702086462,0.01737995992988679
lh_cuneus-rh_lingual,0.00903409680846575,0.00692444672733174,0.0188484500923812,-0.0037195295367991456,0.006287838718237128,-0.015075990395388993,0.004756998363324864,-0.02056623198659381,-0.02012233395062292,-0.024111742417491477
lh_cuneus-rh_medialorbitofrontal,0.012851513889031623,-0.03347717171444665,0.04122867427420963,-0.004144660722480306,0.022063839330713424,0.028205299782011785,-0.03367886757064909,-0.001682379077010894,-0.03842466259580689,0.0038683793435644598
lh_cuneus-rh_middletemporal,0.02764140504767054,-0.031668953128522595,0.022137905966646734,-0.02010779151901434,-0.010023808162680848,-0.003274165678276042,-0.02936274605249365,0.030847016324875142,-0.008335388960776822,0.006024749919406373
lh_cuneus-rh_parahippocampal,0.0019698656701526026,-0.03545319509532725,0.017719656152907017,-0.017124453314951226,-0.012034717686204793,0.008551494094796604,-0.035208366234323205,0.0065448214859864014,-0.014199779996273665,0.02712272082958744
lh_cuneus-rh_paracentral,0.025781271477105495,-0.031850474222141746,0.0029550852208219134,-0.02521069265302305,0.004768718929339681,0.03253828948660778,0.00018622647356619085,0.01821696052360208,-0.04664501643646876,0.0183653244151888
lh_cuneus-rh_parsopercularis,0.03280281121411875,-0.0358456754441264,0.005656110036462152,-0.025659779790015463,-0.0039040970197273097,0.028227189924810193,-0.005431664328257942,0.037070511018627725,-0.01041859237731093,0.018504188527970207
lh_cuneus-rh_parsorbitalis,0.026102280407411107,-0.03544868680472107,0.017915803106280978,-0.02001519902263356,0.007352226162782136,0.026634421983738266,-0.026048893849219552,0.013400497693992321,-0.025309493408604347,0.014064148189339282
lh_cuneus-rh_parstriangularis,0.03455082660339333,-0.033008920728411786,0.012037783707350973,-0.02380571366013381,0.0001636988312815511,0.026204194844088913,-0.02674161597529224,0.009794606616456153,-0.0392118621821237,0.0003737323872754863
lh_cuneus-rh_pericalcarine,0.01132171220776132,0.018453977995384202,-0.004730117871722958,-0.014967558767458169,-0.008771043007573164,-0.005356951999430297,0.020003400352656853,-0.021906384040724012,0.023443884726284475,-0.03358082642785716
lh_cuneus-rh_postcentral,0.01899822745313831,-0.02942722843202709,0.00933677531211502,-0.022339859601609217,0.01383602313930749,0.020405038430166986,-0.030967045816333857,0.010649938578867427,-0.023296685300854037,0.0038229714887327566
lh_cuneus-rh_posteriorcingulate,0.004003598690324771,-0.024235868594550392,0.011647083647043359,-0.02078177261776891,0.020454550184030144,0.02715566998346952,-0.025936403735434016,0.005026554635051253,-0.006418157508554689,0.004629141410751905
lh_cuneus-rh_precentral,0.044950160504739545,-0.024564246371407132,-0.00975799867017887,-0.03467576906176784,-0.004069141284195231,0.02509576915850056,-0.0014372301842612357,0.028630667740778167,-0.05060330473281089,0.005742328712701166
lh_cuneus-rh_precuneus,0.03366576023510889,-0.020044528153753755,0.008614271905362278,-0.025273087107514018,0.0070245284502005,0.01061558584115515,-0.029021375220619032,0.030914111505614024,-0.012384324228676403,0.0015115883639210282
lh_cuneus-rh_rostralanteriorcingulate,-0.006756784541612124,-0.03198400822730826,0.047821491880284825,0.001037564311901398,0.012695442392706124,0.021002798889441177,-0.019553940253675524,0.014655932803272941,0.004311319094680661,0.0034945881215197976
lh_cuneus-rh_rostralmiddlefrontal,0.036345793553171066,-0.021594748595880318,0.02471693045522703,-0.020820130912764693,-0.0021187316008437454,0.02146486339103323,-0.038325955770342826,0.012054689979692343,-0.024542891064590424,0.016849868828128965
lh_cuneus-rh_superiorfrontal,0.054944339562465805,2.6623064138380376e-05,0.023679751389421393,-0.023779161543423136,-0.005348885885621646,0.013284431226135634,-0.03281779482004451,0.016078552016426734,-0.029964317176595937,0.021794063146627192
lh_cuneus-rh_superiorparietal,0.03020974103190691,-0.020249797271375335,0.008940750710494636,-0.02398958437633137,0.006223132843749415,0.01708221687377492,-0.04516595192453243,0.03071433935829115,-0.018110582984634686,-0.01362633388981518
lh_cuneus-rh_superiortemporal,0.0395478182260951,-0.014992441670370537,0.02829124577501499,-0.01925911139249998,-0.01775681564828689,-0.011732901375647871,-0.04480934087662994,0.017448988724796624,-0.02485395795258518,-0.000616197190602245
lh_cuneus-rh_supramarginal,0.038715241811780314,-0.030412611585303173,0.009872525554239236,-0.027498627499097233,-0.0021607302100946214,0.009575294820294084,-0.03406924333717181,0.025571328627209098,-0.019066629033112608,0.0030978056302851872
lh_cuneus-rh_frontalpole,0.010248310374605682,-0.030350496041673235,0.012842275931656395,-0.022189600603896235,-0.008103586695076336,0.024039731738629753,-0.032213859703086906,0.008603597236724166,-0.0013929506889640033,0.03173711426193261
lh_cuneus-rh_temporalpole,0.02064936409666166,-0.019924478953325213,-0.005017969102999868,-0.03358060636315596,0.0008332432489460815,0.01107534209141429,-0.039921376766311065,0.004048498715994103,-0.025060515706649696,0.03745061089831116
lh_cuneus-rh_transversetemporal,-0.004645722152562863,-0.022504294220906593,0.021581785755021333,-0.007170594091275621,0.03412196700218214,0.036565006340195,-0.024067115400692573,-0.012330617662673895,-0.03504841942126265,0.012481875309269115
lh_cuneus-rh_insula,0.012927309009062877,-0.020399827718215576,0.03064056390423395,-0.013896701816137547,-0.0039815805693362745,0.0229251615564319,-0.00029260442439336856,0.022334905534095572,-0.0185126725248337,0.00581114542381866
lh_entorhinal-lh_fusiform,-0.01267836954704175,-0.007576722934476665,0.015722406371250778,-0.001522707613279872,0.026086522652201967,-0.007775349801153829,-0.0023475163966604493,-0.0015866708415448508,-0.00822316089223933,0.014702756806936198
lh_entorhinal-lh_inferiorparietal,-0.005420255311667031,-0.001983780541976787,-0.0018410651858365341,-0.014038942695796785,0.006291865384239321,-0.006840295789498223,0.005313090402829188,0.00485950201332595,-0.0017936851186481774,0.018422462138389446
lh_entorhinal-lh_inferiortemporal,-0.014349751566200736,-0.007605620443021836,0.0025625731739577604,-0.0069116695683869665,0.020807522558238405,0.004156281484469148,0.0016213209830318936,0.003617260013283124,-0.0076373453454970834,-0.004749938367991542
lh_entorhinal-lh_isthmuscingulate,0.008760934440836182,0.005335431830888516,0.02288647442016056,-0.003660292636322254,0.030020196264977202,-0.04916097109770567,-0.003971553457231615,0.003928902571759383,-0.013907578050181772,0.007514425160716436
lh_entorhinal-lh_lateraloccipital,0.019256081651373196,0.02098345922680188,0.00955291195827782,-0.019350100053853948,-0.014225505955807896,-0.02189753607741296,-0.013106424504696004,-0.02149454267474668,-0.012134215200794024,0.017319939251352594
lh_entorhinal-lh_lateralorbitofrontal,0.00021275974972396162,0.010779987889067852,0.004543355326354963,-0.016625009966446253,0.007861032654856973,-0.01483716898935974,-0.005561523011479233,-0.0016618012482300453,0.006918791203943169,0.011928134522057524
lh_entorhinal-lh_lingual,0.017379445076442273,-0.009981984972476364,0.017122898586897976,-0.018280646979984397,0.007801936945737742,-0.02284171547634254,-0.013222492575362819,-0.0020737364377427852,0.006518285946346346,0.019467658835899238
lh_entorhinal-lh_medialorbitofrontal,0.011732381270688735,0.018564013690587966,0.0060298063242136615,-0.011733409852959478,0.006137580836528216,-0.021343224733516995,-0.0032528581528173104,-0.000578481495409251,-0.004428871680751726,0.004922911560366837
lh_entorhinal-lh_middletemporal,-0.007441216988022118,-0.004230123011619345,-0.003081888138173587,-0.012575311795882699,0.010052428162031925,-0.006205821027456647,-0.005294239721665852,0.004820450702145415,-0.01073841653420473,-0.0027855350358470974
lh_entorhinal-lh_parahippocampal,-0.014687289926936874,-0.020498317279060933,-0.004452019874859796,-0.01573072199935281,0.006830542779115653,-0.028841160873854195,0.0070460865691061685,0.009323560603815837,-0.009306097084162758,0.037305675311188995
lh_entorhinal-lh_paracentral,-0.00822812480947724,0.006365537594359698,0.024272993766311392,-0.005039740305281134,0.005639066082750933,0.0005335057872256727,0.006007675407063717,0.006977346817987888,0.01179422608931187,0.01649081318368443
lh_entorhinal-lh_parsopercularis,-0.008737945872967019,-0.0033054249088092296,0.0036263615842092776,-0.012588416141314562,0.014736116538535673,-0.007614956108851532,-0.005164224603081889,-0.007494726952811001,-0.008729867868922572,-0.005822752181037974
lh_entorhinal-lh_parsorbitalis,0.012990692608832176,0.017363514829857218,0.004577632330315481,-0.012651861546173515,-0.009904602698193965,-0.025982704505348654,-0.002366038322918795,0.003973701068477509,0.00021080893266696768,0.01624100354357345
lh_entorhinal-lh_parstriangularis,-0.0022049139611041036,-0.001573785247769845,-0.0006349343599582636,-0.014040361389498018,0.0004743302362096315,-0.022336662579747864,-0.0016738183958241361,0.002503589007249824,0.004360292093787619,0.013989395207160759
lh_entorhinal-lh_pericalcarine,0.027709904119235733,0.00530519065954833,0.022565043741321646,-0.01213253214998945,0.010419168123910623,-0.004810609176202164,-0.02096871955959626,-0.010112580999352387,0.015294541187549755,0.0241973932694579
lh_entorhinal-lh_postcentral,0.009127414482883114,0.020870376096165925,0.01505986511438619,-0.015385382543711417,-0.014561499726070836,-0.0047621708395089645,0.019143640293895186,0.006086566286480451,-0.001151486239927209,0.016632301832145733
lh_entorhinal-lh_posteriorcingulate,-0.011370166081614267,0.011275889139414755,-0.012798978058253554,-0.02854247675845884,0.03642967569868323,-0.014268677982788245,-0.021420967710624343,-0.0030918876630463285,0.003557523601877315,-0.019114983503377123
lh_entorhinal-lh_precentral,-0.015575450809511804,-0.011287940102553065,0.0059868528480170055,-0.011450204075985392,0.018664573235354625,0.010112916804305977,0.013014884760735973,0.01061902225824672,0.006852928162664409,0.010185842347176555
lh_entorhinal-lh_precuneus,-0.007017569180228976,-0.005182609702681489,0.009369024157263789,-0.009056058821274126,0.01003324683664297,-0.004266135231659075,0.0018351097356661982,-0.00691334000107934,-0.013232622497836372,0.01207573336271717
lh_entorhinal-lh_rostralanteriorcingulate,-0.02356926601085782,-0.0030183357723062303,0.004307650554367439,-0.01775892054596309,0.026571104843116457,-0.012365299965394348,-0.017693009012041922,-0.0031260317987706855,0.002393054853318092,-0.0029649139603805867
lh_entorhinal-lh_rostralmiddlefrontal,-0.0019570313298965815,-0.001625871100717473,0.0013258795764976104,-0.012062482388707824,0.00983393791153622,-0.017265840661441826,-0.003011940286631349,0.001533256716783865,-0.0023364332840956127,0.006900328222337178
lh_entorhinal-lh_superiorfrontal,-0.008613750495845405,-0.015353447468026714,-0.0003592679902645384,-0.01137382993353284,0.010984513078165488,-0.0013799212709661504,0.010514550745521656,0.0075371899808803254,-0.01249724780515214,0.005224903746882433
lh_entorhinal-lh_superiorparietal,0.00979479874408192,0.011999697568324582,0.015501212299168765,-0.01288444498345703,-0.012964418982473832,-0.013885983381666796,0.005427101363476277,-0.005447308469854195,-0.008475238598124489,0.03932321531098528
lh_entorhinal-lh_superiortemporal,-0.016461113558410206,-0.019644064953667523,-0.0057299432929460254,-0.00951278485801624,0.03073235227342009,0.018544814637786882,0.018345950510454914,0.01833144143299668,-0.0004688438350580953,-0.014451958906422929
lh_entorhinal-lh_supramarginal,-0.011888441493498079,-0.009184097571794595,-0.000350684195065996,-0.008408723011545811,0.017503297222980867,0.0022697087318568334,0.011538440949468381,0.007502418910116307,-0.00011777210099791616,0.0132588355997867
lh_entorhinal-lh_frontalpole,0.03110708819932896,0.04013065740022016,0.025849979586175728,-0.0058722221843000594,-0.004888300041864429,0.006108741673777576,0.005493696555305348,-0.00520110164979281,-0.009220040931029332,-0.005405254364567721
lh_entorhinal-lh_temporalpole,0.012338147266562917,0.016261184658316878,0.00889107850225594,-0.008764000745955038,0.016917607588786215,0.016146265993498138,0.0020000902832133095,-0.016831078849530796,-0.007955416387694033,0.0005823263339959616
lh_entorhinal-lh_transversetemporal,-0.01521235973313476,-0.013869703771544886,-0.013924859633937442,-0.02535340877857921,-0.005707381899003128,-0.006367825567955438,-0.001469628262660375,-0.0009639602568351487,0.010383120837077996,0.0054020135777118165
lh_entorhinal-lh_insula,-0.011127995256400848,-0.015979503570799053,0.009165715559547514,-0.013945191437705872,0.019320414477738225,0.004644777505229791,0.007423427771004877,0.0002549035677033359,-0.011686853761841493,-0.0274787312122939
lh_entorhinal-rh_bankssts,-0.01567365619949281,-0.00906043475891384,-0.002709465778467268,-0.018894328551072766,0.010896606905964185,0.027197399109203334,0.001468025289207786,-0.00732732027238057,0.0047756038179797705,-0.010373826963951588
lh_entorhinal-rh_caudalanteriorcingulate,-0.008241987710883742,0.0213287733019698,-0.024097834671569493,-0.0291348302650841,0.030407272632232554,-0.02381898079814831,0.015427548731462886,-0.019328431216572035,-0.012912182097931805,0.010180933440048135
lh_entorhinal-rh_caudalmiddlefrontal,-0.008505838483865418,-0.0025435746014932825,0.011654669873595917,-0.005013718626228518,0.030070596160145114,0.007862415207724025,0.015004151730640538,-0.004359052727572463,-0.0021855817047292682,-0.009064869381733317
lh_entorhinal-rh_cuneus,0.03867720674626237,0.009812988156911314,0.02185272315175036,-0.013609855017779764,-0.003917788671826996,-0.021301316781566014,0.0072516133411617495,-0.02555055720110529,0.023777727164861706,0.034525323767460474
lh_entorhinal-rh_entorhinal,-0.010246573585431462,0.006244302691010461,0.015262752227062878,0.01292052053441962,0.019486043819218854,0.011051027722078588,0.009259521510971648,0.007893913928215979,-0.0069146527649138695,-0.004539657613306749
lh_entorhinal-rh_fusiform,-0.014743476554815902,-0.009563373999243487,0.015028372054582911,-0.0034592611248609514,0.021046125861955083,-0.012723620471914459,-0.0017257013073048322,0.0012891331639878663,-0.00815747916659603,0.006043287576739968
lh_entorhinal-rh_inferiorparietal,-0.007802288452109749,-0.0015764695715469908,0.003020559770690193,-0.008302606456571255,0.01698588121754397,-0.00439080374823423,0.01642111947008125,-0.010380263819956402,0.007124975452006846,0.019256181681013413
lh_entorhinal-rh_inferiortemporal,-0.01726599904528766,-0.015344266872894774,-0.006730187300328411,-0.01166605902207511,0.01659289849772225,-1.96777915692009e-05,0.0003266956112298801,-0.0032067333217318996,-0.01782569338067817,-0.017764402627840646
lh_entorhinal-rh_isthmuscingulate,0.007165088988172865,-0.0012980322203046389,0.019421458356375623,-0.002846269803262576,0.03028209905479322,-0.05990895979201948,-0.004232486060551882,-0.016697057931560913,-0.022933083721435942,0.0024773832281744916
lh_entorhinal-rh_lateraloccipital,0.013426128108712654,0.01085977611668147,0.0006941444334812596,-0.023672113597843096,-0.016950901107059137,-0.031549062458689624,-0.0011263528958892995,-0.03876984063451879,0.0029070441543183985,0.015032928986600356
lh_entorhinal-rh_lateralorbitofrontal,-0.000745535534686529,0.008353623575045682,-0.0009287028224608235,-0.019389438988225965,9.457238217597064e-05,-0.025985251209047874,-0.005075512414157856,-0.013159450755398273,0.003723732074798425,-0.00044507998079536335
lh_entorhinal-rh_lingual,0.024806967417828896,-0.000924698224091978,0.016720885589648713,-0.018666311052046417,0.0004497686785102955,-0.04017815935681634,0.002539848288069728,-0.02758555563190601,0.019622045451891355,0.015614256203265392
lh_entorhinal-rh_medialorbitofrontal,0.010269706538004568,0.01427782674738926,0.0028783727633404795,-0.01293077201897574,0.004078993370178415,-0.027868390403870996,0.007164070187623921,-0.011162191259111215,0.002311799566299779,0.0054607318194285406
lh_entorhinal-rh_middletemporal,-0.01152635996650324,-0.006320598212579778,0.0007866588118391698,-0.007167441692889712,0.023012626342331977,0.00015548520246500225,0.008171196187793238,-0.004715437883955327,-0.009524330462721336,-0.009027012991222605
lh_entorhinal-rh_parahippocampal,-0.012146389315809311,-0.011266435703179848,0.005658935914204427,-0.007876070237958832,0.015695771269084818,-0.020829804870442958,0.021275547967664073,-0.0033297775571821692,-0.005856131137831132,0.016714492876509005
lh_entorhinal-rh_paracentral,-0.011148466991289735,-0.0032248630952786627,0.012576135498601152,-0.009763999427458182,0.004190121206700233,-0.012488248629119297,0.013426000083027034,-0.020129630674969968,0.007899709086386021,-0.0042673600085563505
lh_entorhinal-rh_parsopercularis,-0.007253903470845447,-0.0011736860755023437,0.005541928837190049,-0.008654226080163944,0.02669871907200662,0.0006124771527806743,0.008025780083849613,-0.008431328443945897,-0.001874776767571693,-0.006747266805709727
lh_entorhinal-rh_parsorbitalis,0.013411026048990563,0.022381926503431255,0.009875216180283754,-0.005743166471877282,0.0006105918988159331,-0.02548692174307561,0.009377741730505207,-0.009254807154279236,0.003596875245015225,0.017314694207857556
lh_entorhinal-rh_parstriangularis,0.004708190667086409,0.012195363998808629,0.010902719201316576,-0.003360728191720822,0.016868963951224666,-0.0163389812697503,0.013361666508828035,-0.004116744459483523,0.013070183787872204,0.016799234006389937
lh_entorhinal-rh_pericalcarine,0.034874171567238585,0.012878396566179423,0.01670134390926286,-0.01505624631120615,0.004969060768510649,-0.01162002047603979,0.005202527299392374,-0.0176339989767631,0.03855374842329524,0.015185204775747597
lh_entorhinal-rh_postcentral,0.010251002463628162,0.017467161470631855,0.009799012374361015,-0.017694372711387053,-0.014994055345713884,-0.014157556230085432,0.03403695667667513,-0.019259064923871805,-0.002112045588321109,0.00415370135463793
lh_entorhinal-rh_posteriorcingulate,-0.009811992844382913,0.011773979736914126,-0.01143903142689112,-0.023754851663605598,0.05055913209096152,-0.009946441094347964,-0.013206276460385295,-0.006091877653461193,0.009330211509840494,-0.004321125205803965
lh_entorhinal-rh_precentral,-0.012616790787274417,-0.007710896997712255,0.008769512853200647,-0.009027169906700359,0.019308713831312985,0.0019974239775076936,0.019505451974772766,-0.005879793646538756,0.009132099537047864,0.00649077267297343
lh_entorhinal-rh_precuneus,-0.002929823960938842,0.0013253077913476026,0.015549169996390281,-0.00398559200414756,0.01865212806815716,-0.005360813782367109,0.010616257405919342,-0.02153264730022849,-0.007923203811451467,0.011381119762372632
lh_entorhinal-rh_rostralanteriorcingulate,-0.024386222537714823,-0.003162858079348832,0.006655710136426916,-0.016259853847199246,0.014220865624401604,-0.022704931662976536,-0.01196600304919013,-0.0001415580108391855,0.005385017496012447,-0.009994423022086063
lh_entorhinal-rh_rostralmiddlefrontal,0.001449882671723413,0.0007619281854543143,0.00037427712578188616,-0.013103968887268506,0.007760422863841587,-0.02569481615335303,0.0055864577428017025,-0.012501645198332306,0.0010982950686658946,0.0073899224790683815
lh_entorhinal-rh_superiorfrontal,-0.00769888535886858,-0.015627678935198053,-0.0006778833630184289,-0.010630356609998925,0.012105971101012317,-0.004941444031602993,0.016091279843740192,-0.002086808576733795,-0.011051873576512853,0.0027937129008758135
lh_entorhinal-rh_superiorparietal,0.010487762534271314,0.012326032379581452,0.016165554401890988,-0.011000909884478528,-0.006511652802434616,-0.015668287927321604,0.02231554906339735,-0.020706140221420893,0.007247118313393499,0.0406664389239702
lh_entorhinal-rh_superiortemporal,-0.017583212356862356,-0.02029928097921477,-0.004342618734136037,-0.009217546062860647,0.035515171523646236,0.026698458262142927,0.0328581202030709,0.02582013645923778,0.019483728709655947,-0.0005789141249122762
lh_entorhinal-rh_supramarginal,-0.012609515962516357,-0.007417330990201869,0.0017877257479235545,-0.008204217922602548,0.023715569870277366,0.0024265465920198337,0.018572349541387236,-0.005419905346504182,0.0016862859239611706,0.004185095005841727
lh_entorhinal-rh_frontalpole,0.02867729425957619,0.033599824302896125,0.019976685813477103,-0.00724626836414689,-0.005142739048236106,-0.005958881596912585,0.004164989645547955,-0.028581035839219227,-0.016435239936260223,-0.007940976799400753
lh_entorhinal-rh_temporalpole,0.014647576622606595,0.015001794950204511,0.0038691934422308673,-0.013872165911589242,0.016909470177963584,0.022406134369464845,-0.013986064292793228,-0.003898853221970729,-0.01937567033653054,0.004661544496732115
lh_entorhinal-rh_transversetemporal,-0.023627704745789083,-0.024587992987048515,-0.013286378052844834,-0.02178950780391438,0.01557609671909489,0.003180762141304069,0.0017274824700829207,-0.007973693275991482,0.01652812413078413,0.025237735458347864
lh_entorhinal-rh_insula,-0.014724583334217022,-0.015232906295903074,0.011253359355653435,-0.013985551747217153,0.020460642507299263,0.010860195317113921,0.006712477310965701,0.011831644974507827,-0.006584028584527641,-0.019534670400746395
lh_fusiform-lh_inferiorparietal,-0.021638686995439225,-0.002186407297565303,0.03399181602461077,-0.005655539897007658,-0.005792959656309316,-0.013102208994722093,0.01369186579431759,0.019856793049896956,0.02689828460153643,0.06638016628706205
lh_fusiform-lh_inferiortemporal,-0.015580007824671272,0.004213542463703134,0.035616381191001883,-0.0041123721683503246,-0.002576919131419739,-0.032029279978311516,-0.013494225795108552,-0.006734924283010944,-0.009621022990963297,0.031181301008885744
lh_fusiform-lh_isthmuscingulate,0.001427359711860703,-0.010612775095071553,0.013309173459353691,0.001171256463645701,0.042202672415860405,-0.0514021530394624,0.02426054451538409,0.0423514143537605,0.0102598205499054,0.010134783856525446
lh_fusiform-lh_lateraloccipital,0.01561574849152683,0.005816161030157909,0.043317151081847326,-0.007245983691359816,-0.0023962764165907963,-0.023329335961229766,-0.015802324722266392,-0.01874242310842648,-0.012610474311939594,0.040706630291214005
lh_fusiform-lh_lateralorbitofrontal,-0.011064707404686172,0.03317591369516114,0.05924211344202987,0.01440541431659433,0.021565858725927468,-0.006902889527384969,-0.01644832420146636,-0.028809939181572913,-0.027379682608144374,0.001122618627415074
lh_fusiform-lh_lingual,0.015519497625916204,-0.027385330717608715,0.03567016130060724,-0.008416708009316164,0.029672706092839403,-0.0038430814467707913,-0.003067577490183897,0.016908268278133458,0.01581345720476687,0.003159162859400255
lh_fusiform-lh_medialorbitofrontal,-0.012845348848172865,0.0063862549875946025,0.010056957460043071,-0.02041621974009629,-0.008542857845079832,-0.029844711821346823,-0.011989507205437818,0.00450724489331453,0.009849246920424446,0.0014323096371553334
lh_fusiform-lh_middletemporal,-0.01217606460896605,0.015138144114880249,0.03758878848037138,-0.0046611648718071375,-0.014392856350807925,-0.04104061535582176,-0.016070435944992665,-0.001619633010471816,-0.0008687339741267357,0.0370228889178339
lh_fusiform-lh_parahippocampal,-0.009115918619951912,0.006190881362246416,0.015021612659846181,-0.0039653097266185,0.00581533131795706,-0.022847622354184863,0.0122986584377421,0.004341273453681386,-0.03123291347720891,0.030059111545290996
lh_fusiform-lh_paracentral,-0.03239986853660851,-0.006839382526343747,0.04158956376121152,-0.002705458484766719,-0.011330568660726962,-0.01773812930408972,-0.006324052386010881,0.00863586870257067,0.017966824139150128,0.014863673290735919
lh_fusiform-lh_parsopercularis,-0.015283274343571109,0.013167316585844717,0.044829709313952616,0.0014430239204126381,0.0024655622128769146,-0.028433490907733585,-0.02363509230270767,-0.0243102637216394,-0.013467806920332113,0.02394750063546403
lh_fusiform-lh_parsorbitalis,-0.008202235441014543,0.014572226880231165,0.04236793484298357,-0.0006809644884448577,0.0020123164861558965,-0.02388518721401835,-0.0131665980040898,-0.0005702660506860982,0.02155147527545811,0.052661531080523814
lh_fusiform-lh_parstriangularis,-0.024984281824738674,-0.004949689301280038,0.03483075732429656,-0.0033437988881766948,-0.0017328101562247998,-0.037383196963040405,-0.01627086780810194,-0.008587177749819945,0.0026630736867085192,0.029368137387836505
lh_fusiform-lh_pericalcarine,0.030522505827102347,-0.032371726129874025,0.013621931097497037,-0.015129867521146902,0.018103466358103275,0.006776533027969234,-0.03204181622937806,-0.0068013796997067975,0.01617650327566609,-0.002395387004532522
lh_fusiform-lh_postcentral,-0.009644448438624989,0.015329157101962452,0.03753263646272502,-0.011791207212267509,-0.028156316731634056,-0.005725808100641004,0.03090870671807043,0.015354712536455591,-0.014095697771178828,-0.004604042169401735
lh_fusiform-lh_posteriorcingulate,-0.018413852201516406,0.0065518837763313825,-0.03859883544854613,-0.03531582901051698,0.030278947375233678,-0.002676751164641283,0.004136073012433604,0.029577793068581312,0.02043066620843124,-0.0125250557688692
lh_fusiform-lh_precentral,-0.03690761549599159,-0.0038429847379809396,0.04636292639090221,0.0045917569964680814,0.006613912296873751,-0.004150091909476081,0.002876572281253593,0.001208125492995138,0.008910427755678586,0.01867769872305636
lh_fusiform-lh_precuneus,-0.033503701060183626,-0.017840876737985775,0.04075735289681373,-0.00043510376675055145,-0.013939619104169815,-0.010792058480700016,0.0022596315040125693,-0.009208076532918845,-0.014811342956351805,0.036683222376711115
